temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway
80.0	2.7553290898999207e-18	2.7538994182799763e-18	2.755349521085854e-18	2.7553495210858464e-18	2.6553189182350126e-07	2.925935058905422e-07	2.879140396431023e-07	1.3809990685404553e-22	1.1895795371368512e-09	1.1881997409503472e-09	1.3216948071113858e-12	-1.4254400891760452e-18	-1.585537388127512e-21	4.678086451026824e-09	6.897191372317025e-24	-5.170039107566528e-24	5.810137939231592e-14	2.2382147822582916e-08	NAMPT
80.0	1.7322784442608604e-17	1.732750828398854e-17	1.7322793523297596e-17	1.7322793523297932e-17	2.655428211582921e-07	2.927700994257317e-07	2.879252990156142e-07	1.2793137768290593e-20	1.3176356627905655e-09	1.1505154334167243e-09	1.6702620301435285e-10	2.414770739327719e-18	3.5054604024834235e-19	4.677680179734536e-09	5.767885067900089e-22	1.4637676328553017e-23	9.402635948822625e-14	2.2382477875654013e-08	NAMPT
80.0	3.159646687113782e-17	3.160252617359486e-17	3.159646476480867e-17	3.15964647648088e-17	2.657906739674705e-07	2.9398903494810604e-07	2.881731352207824e-07	6.047848356051e-21	1.1894682726316313e-09	5.121505798736001e-11	1.1381261372224835e-09	-2.691560655101846e-21	-5.980890027233938e-20	4.677646510643001e-09	3.0205065631595613e-22	-4.953428029907004e-25	1.270774217877647e-13	2.2382461286944782e-08	NAMPT
80.0	2.835341321063277e-18	2.8332983200953403e-18	2.8353378993685016e-18	2.8353378993684993e-18	2.6553084263330754e-07	2.9303073173123897e-07	2.879129955811248e-07	3.1661206694303493e-22	1.1895667281518824e-09	7.498663824587251e-10	4.39645175331283e-10	2.1113827474141559e-19	1.2378610600855755e-19	4.678035804216355e-09	1.5812711726148356e-23	1.1522255608261068e-24	5.517036187427451e-14	2.2382152950857323e-08	NAMPT
80.0	2.9316953694319348e-18	2.931733942012354e-18	2.9316810699993906e-18	2.9316810699994045e-18	2.655297109827586e-07	2.9259011436686653e-07	2.879119857713911e-07	7.98050836470144e-22	1.1894931224283459e-09	1.1891092951293966e-09	3.6766484352768026e-13	-1.0445678756342339e-18	-3.2297063871060263e-22	4.677744766818686e-09	3.9857444290600696e-23	-1.053126116881748e-24	1.616245542180119e-14	2.238227479292198e-08	NAMPT
80.0	2.709211326617336e-18	2.7092357571307954e-18	2.709211966131032e-18	2.7092119661310314e-18	2.655327857139566e-07	2.9262759980541586e-07	2.879151841812343e-07	2.705536330923606e-22	1.1894522732616706e-09	1.1546198961138663e-09	3.476526598316319e-11	1.0105597926159623e-21	3.0426508498035517e-23	4.677583249094857e-09	1.3512392777251107e-23	4.356757770137596e-27	6.711116464126828e-14	2.238239846792583e-08	NAMPT
80.0	2.694167937354202e-18	2.694227293748575e-18	2.694198263629797e-18	2.6941982636298e-18	2.65535940275309e-07	2.937086277541827e-07	2.879183638229878e-07	7.038517652850425e-23	1.1894658907386017e-09	7.683905274023323e-11	1.1125144640443606e-09	-6.578257628306183e-21	-9.523729581585784e-20	4.67763709263152e-09	3.515281388310285e-24	-7.135577089708994e-25	1.1237395400779297e-13	2.238242355093797e-08	NAMPT
80.0	3.2839970272461104e-18	3.284374080199437e-18	3.283983176142765e-18	3.2839831761430743e-18	2.6552507092964384e-07	2.9258540018645317e-07	2.8790735116190883e-07	7.538333509389485e-21	1.1894443018285925e-09	1.188947002530961e-09	4.76358687625543e-13	6.351778533289193e-19	2.5448478310027716e-22	4.67755173003234e-09	3.764906872642592e-22	8.298109465982569e-25	2.0940610006038296e-14	2.238228023076331e-08	NAMPT
80.0	8.431356135902764e-18	8.431345472729412e-18	8.431325766038596e-18	8.431325766038595e-18	2.654556009790736e-07	2.9291765086428235e-07	2.8783658297179127e-07	9.637187275072592e-23	1.1894006947172936e-09	7.857121090800885e-10	4.029102575550162e-10	1.1825328173148693e-20	6.0613273487256164e-21	4.6773793074668324e-09	4.8131477016334374e-24	8.6852793380181e-25	7.783280821888699e-13	2.2380982000536074e-08	NAMPT
80.0	2.850709919593637e-18	2.850619183380456e-18	2.850715377886587e-18	2.8507153778865894e-18	2.6553086556290563e-07	2.928163230858022e-07	2.879132163422096e-07	1.334220438770623e-22	1.9437154104035785e-09	1.718200165898539e-09	2.2539016767601952e-10	-1.7760456458793475e-19	-2.3296181438949616e-20	4.677591496096341e-09	4.0777592748877616e-24	-9.589339163268148e-25	1.2507682902053173e-13	2.2382350785145974e-08	NAMPT
80.0	1.700342308933853e-17	1.700361265214526e-17	1.7003425285960588e-17	1.700342528596053e-17	2.6553847683599967e-07	2.9262826269873245e-07	2.8792094902666354e-07	2.3998833395084558e-21	1.2132105227693788e-09	1.1835339272106124e-09	2.9580942619498906e-11	7.57782068768307e-20	1.8938789850086883e-21	4.6776370749579034e-09	1.1751271057835433e-22	4.542559200472809e-25	9.565293926749441e-14	2.2382472209219523e-08	NAMPT
80.0	4.221143290284787e-18	4.221437752851106e-18	4.221171749469908e-18	4.221171749469907e-18	2.6551217242990124e-07	2.9341846514720695e-07	2.878939837368993e-07	1.848190136952725e-22	1.189562757537585e-09	3.4310145144005546e-10	8.463422304437358e-10	2.88127919336127e-20	7.106891317338499e-20	4.678020104382623e-09	9.230506636376006e-24	7.416836135629269e-25	1.190756537935843e-13	2.2381811311046692e-08	NAMPT
80.0	2.9418643690193103e-16	2.942051735682176e-16	2.9418643707701604e-16	2.941864370770148e-16	2.655376036483482e-07	2.927357942404633e-07	2.879200628695116e-07	1.1552186769059636e-19	1.189467805909869e-09	1.051381098022689e-09	1.380346192234982e-10	4.67834946756552e-20	6.1419712007730324e-21	4.677644665223874e-09	5.769565290088855e-21	1.7191946648051245e-25	5.2088663681800436e-14	2.2382459513190484e-08	NAMPT
80.0	1.9437257471169857e-15	1.943780826765985e-15	1.943725755690352e-15	1.9437257556903536e-15	2.6553226424749835e-07	2.9377884823904935e-07	2.879146381951618e-07	5.256084245978212e-20	1.1894607416517181e-09	2.8674288946354314e-12	1.1865429499894717e-09	-1.1773956570087032e-21	-4.8719286205723415e-19	4.67761673312876e-09	2.6250719308484402e-21	-1.533872026606907e-24	5.036276761084313e-14	2.2382375889390873e-08	NAMPT
80.0	2.2034262261828545e-18	2.203444208686697e-18	2.2034383015114426e-18	2.2034383015114457e-18	2.6553943157043977e-07	2.9267979768803137e-07	2.8792181061942635e-07	1.4729006683504532e-22	1.1894688320134405e-09	1.1091304862304565e-09	7.956177403956692e-11	-3.64643192785981e-21	-2.6145684423533465e-22	4.6776487224402175e-09	7.356180039109946e-24	-1.8929485819969067e-25	7.765717434170943e-13	2.238237905157185e-08	NAMPT
80.0	3.5574916174457306e-16	3.5584859369438137e-16	3.5574914124904954e-16	3.5574914124904875e-16	2.655402109579212e-07	2.9327027339010734e-07	2.8792267622343985e-07	1.6218140950142445e-19	1.189477509259491e-09	5.195633743039874e-10	6.697112081035564e-10	7.544358763093933e-20	9.723480267929477e-20	4.677683032296483e-09	8.099905668624412e-21	2.185423897748427e-24	2.0292685194692078e-13	2.2382465620683275e-08	NAMPT
80.0	1.8608674301767307e-15	1.8608776127498733e-15	1.8608673787563374e-15	1.860867378756337e-15	2.660163528172378e-07	2.934736617839146e-07	2.883986975598772e-07	2.6287942527423356e-20	1.1894694070058726e-09	7.921561778799644e-10	3.9715745025591584e-10	8.257690862573768e-20	4.1397338284777564e-20	4.677650995961891e-09	1.312911605275298e-21	1.2044264375840732e-24	1.557788699922163e-13	2.238234660245632e-08	NAMPT
80.0	2.369619089293974e-18	2.3669410254576732e-18	2.3696381942742847e-18	2.3696381942742897e-18	2.6553732054079094e-07	2.9375517335642227e-07	2.8791976952159226e-07	2.34100142611805e-22	1.1894679030068834e-09	3.170913124591562e-11	1.1576730097953156e-09	-3.41552659238298e-19	-1.246919045343692e-17	4.677645049145735e-09	1.169177822535966e-23	-6.851870438330283e-23	8.576196565230558e-14	2.2382448997094554e-08	NAMPT
80.0	1.6578017754091128e-15	1.6581179476875402e-15	1.6578018191136384e-15	1.6578018191136411e-15	2.6553461823766976e-07	2.926937790744741e-07	2.8791700360006194e-07	2.3731219830058366e-18	1.1894787334839208e-09	1.0903911313788194e-09	9.904836531025976e-11	2.297939784091863e-18	2.0873440993582761e-19	4.677687872883681e-09	1.185219949784193e-19	6.133415011677395e-24	3.923679484171097e-14	2.2382387019617325e-08	NAMPT
80.0	2.342108557999642e-18	2.3464709903709027e-18	2.3420889373428063e-18	2.342088937342806e-18	2.6553533434644944e-07	2.9931267146907054e-07	2.879157236199501e-07	4.389053828144961e-21	6.765809832062335e-09	5.0561304181669905e-11	6.714360062275712e-09	-4.942909365501746e-22	-6.560723554341619e-20	4.681699321216078e-09	3.857064938964461e-23	-6.439458444291198e-25	8.884656049503766e-13	2.2380389275866423e-08	NAMPT
80.0	2.2645701646570723e-18	2.264589744606541e-18	2.2645577622196466e-18	2.2645577622196416e-18	2.65538710004892e-07	2.925996368887359e-07	2.879211630907162e-07	4.950483205165888e-22	1.1894837704966996e-09	1.1887177609963584e-09	7.337538617157154e-13	-2.767626485358874e-19	-1.7083279107743126e-22	4.677707789248418e-09	2.4724441043654675e-23	-5.570428154760311e-25	3.225563862532721e-14	2.238245308735969e-08	NAMPT
80.0	1.7160817696156123e-15	1.7202576531042898e-15	1.716081779014356e-15	1.7160817790141662e-15	2.655296148878618e-07	2.936816781248785e-07	2.879119351126488e-07	5.7989118160705876e-18	1.4035688643460475e-09	3.1145102907270725e-10	1.0920554397466673e-09	-6.329895310666965e-20	-2.2194030663179417e-19	4.677625173596296e-09	2.4543842849442156e-19	-9.40604449804809e-25	6.239552667304897e-14	2.2382321944228778e-08	NAMPT
80.0	2.1682447308056863e-18	2.168522698940304e-18	2.1682572780372147e-18	2.1682572780372135e-18	2.6553972555419353e-07	2.92600706718921e-07	2.879219557311295e-07	5.458859369151778e-21	1.1896148770568252e-09	1.1890900750705404e-09	5.027032747177357e-13	-2.7786641589311868e-19	-1.174701745260531e-22	4.678226185332739e-09	2.7263449050257494e-22	-3.8304072853784874e-25	2.2098711567338682e-14	2.2382230179576718e-08	NAMPT
80.0	2.614258095856216e-18	2.6142339749469408e-18	2.614275070724014e-18	2.614275070724013e-18	2.655340167519618e-07	2.9259441275618286e-07	2.879163968723042e-07	2.933217247025357e-22	1.1894786789017873e-09	1.1891504518307663e-09	3.1440586705062535e-13	-6.543918604471556e-19	-1.7301682757623752e-22	4.677687657065753e-09	1.4649510742028528e-23	-5.641644098299279e-25	1.3821203970367539e-14	2.2382380122698622e-08	NAMPT
80.0	2.6507123769065462e-18	2.650882873606143e-18	2.65077198567216e-18	2.6507719856721605e-18	2.655335374677148e-07	2.933625138147414e-07	2.8791591877729383e-07	1.5265921794283083e-22	1.1894617267688845e-09	4.2048731798218825e-10	7.688211212179868e-10	-1.7237202776281336e-20	-3.1513867263633635e-20	4.677620628284491e-09	7.624334185922101e-24	-4.660637864457021e-25	1.5328756870957999e-13	2.238238131260615e-08	NAMPT
80.0	5.872525416582985e-16	5.874453265949402e-16	5.872525503040374e-16	5.872525503040355e-16	2.65537134757032e-07	2.9378403620629525e-07	2.879195650534304e-07	1.8397481534150783e-19	1.1894790633487781e-09	2.697087973175189e-12	1.186734719010696e-09	7.442759362782547e-22	3.274771141553912e-19	4.677689177170359e-09	9.188344423999761e-21	9.67274425217955e-25	4.725636490691978e-14	2.238243088396982e-08	NAMPT
80.0	8.915070013186419e-17	8.915642848733463e-17	8.915069358139565e-17	8.915069358139568e-17	2.655340326698202e-07	2.9293411635322213e-07	2.8791633217405477e-07	1.0391714435189329e-19	7.195565226978816e-09	6.8556197707239166e-09	3.3986662114307156e-10	2.8285413350857973e-19	1.4021840998069354e-20	4.677838722722352e-09	8.57969384829548e-22	2.4125608821264817e-25	7.883511182660706e-14	2.238229959357542e-08	NAMPT
80.0	2.205256408590794e-18	2.2052222754141073e-18	2.2052811151996658e-18	2.2052811151996696e-18	2.655394928055873e-07	2.9266066365989044e-07	2.8792194671244997e-07	3.3244603776593266e-22	1.1894764886754611e-09	1.1284385385086579e-09	6.083139714158638e-11	8.265716521506308e-20	4.4553298998196625e-21	4.677678996904102e-09	1.6603515495948365e-23	1.1221363577958908e-24	2.0655302521637338e-13	2.2382453909437465e-08	NAMPT
80.0	6.369269776811515e-16	6.369285660449555e-16	6.369269617167429e-16	6.369269617167431e-16	2.6553901446053346e-07	2.9261545518117215e-07	2.879214151200292e-07	2.8131373099263753e-20	1.18951228823116e-09	1.173292775360306e-09	1.615820280964115e-11	-2.9716057006125363e-19	-4.092256477103118e-21	4.6778205484796045e-09	1.4049789623445624e-21	-1.1517643160449185e-24	6.131006121247635e-14	2.2382401296215194e-08	NAMPT
80.0	2.083915558088292e-18	2.0839789725991966e-18	2.0839165745365378e-18	2.0839165745365355e-18	2.661538905402344e-07	2.932191728484664e-07	2.8853615447563164e-07	1.144781911551584e-21	1.1896066529270594e-09	1.1847819469571937e-09	4.7872601104896635e-12	1.2248947382173788e-19	4.949236495414631e-22	4.678193667058552e-09	5.717440441059126e-23	2.8715545882414035e-25	3.744585937579005e-14	2.2382263937287517e-08	NAMPT
80.0	3.823022716822405e-17	3.823427460186613e-17	3.823023207754339e-17	3.82302320775423e-17	2.6553333426596146e-07	2.925993571597096e-07	2.879156997991064e-07	7.426658435730998e-20	1.189480004840586e-09	1.1835155435836502e-09	5.9525924674570935e-12	-8.748776579313621e-19	-4.4002424574423155e-21	4.6776928998319395e-09	3.709132442950076e-21	-6.507871824431423e-25	1.1868789478981337e-14	2.2382365570889488e-08	NAMPT
80.0	1.090441737370085e-16	1.090473548666745e-16	1.0904419494619482e-16	1.0904419494619651e-16	2.6698667313512387e-07	2.940525108846145e-07	2.8936912408980355e-07	5.835111419565059e-20	1.1894618693395854e-09	1.1836962656610562e-09	5.661384674853207e-12	-3.3652358060204426e-20	-1.6094311286571172e-22	4.677621192009401e-09	2.9142583117068633e-21	-2.1976508952741017e-25	1.0421900367609533e-13	2.2382451062846857e-08	NAMPT
80.0	3.852505778347211e-16	3.8525202723591627e-16	3.8525053671913277e-16	3.852505367191327e-16	2.6553557111031276e-07	2.9259719687610863e-07	2.879178877105208e-07	2.840307691469621e-20	1.189527750791453e-09	1.1881002730637062e-09	1.4107632925600421e-12	-6.85679552123001e-20	-8.141757545281067e-23	4.677881687514506e-09	1.418548799242476e-21	-7.155134871137425e-26	1.6714435186665372e-14	2.2382316985804178e-08	NAMPT
80.0	6.121594628389133e-18	6.110727363518052e-18	6.12160249204999e-18	6.121602492049927e-18	2.65535853736602e-07	2.926777557658517e-07	2.879182892091222e-07	2.94400985633617e-21	1.1894587888890854e-09	1.1076012440779952e-09	8.174738100585011e-11	-6.7494150507345e-20	-4.981149801983761e-21	4.6776090119005474e-09	1.4703412799979981e-22	-4.979167494109405e-25	1.1016380524036463e-13	2.2382435478659574e-08	NAMPT
80.0	3.2602936923533367e-18	3.260332771478599e-18	3.2603001523310286e-18	3.260300152330996e-18	2.6552534628832374e-07	2.92585806636894e-07	2.8790759382363905e-07	2.8120032543659348e-21	4.298524193370979e-09	4.297942377688793e-09	5.573161998661244e-13	4.384763148344524e-18	5.685664443839285e-22	4.677630996968435e-09	3.886214465077143e-23	1.8539523411595254e-24	2.4499482319679853e-14	2.238224753918001e-08	NAMPT
80.0	2.206052492242251e-18	2.2060556291447646e-18	2.2060523939140258e-18	2.2060523939140315e-18	2.655394986198264e-07	2.926124053451564e-07	2.8792196682642245e-07	2.175763418717383e-22	1.550718789041823e-09	1.5379495446086507e-09	1.2625175578399288e-11	-1.173245964582279e-19	-9.630507403033722e-22	4.677669272108728e-09	8.335131894110845e-24	-8.1516191261832e-25	1.4406885477306385e-13	2.2382468210994248e-08	NAMPT
80.0	2.118018796021112e-15	2.118036844593166e-15	2.118018772815609e-15	2.11801877281561e-15	2.6553900420801543e-07	2.927539675851657e-07	2.8792145110576304e-07	1.009499660042686e-19	1.1894718592582647e-09	1.0346160750639521e-09	1.5461945131346134e-10	1.7424651696515183e-19	2.6037015848710274e-20	4.677660692174798e-09	5.041793658096148e-21	2.9519786320778655e-24	2.363328808510131e-13	2.2382449018799968e-08	NAMPT
80.0	2.465360445217584e-18	2.466145177602174e-18	2.4653532650300868e-18	2.465353265030086e-18	2.6553596187475516e-07	2.93767199649781e-07	2.8791832624954476e-07	5.956512040924062e-22	1.1895045097411019e-09	1.842090098025076e-11	1.1710489463040516e-09	5.870009203999611e-22	3.73159483511953e-20	4.677789792297224e-09	2.974890019381677e-23	8.19296069646232e-26	3.4662456799436836e-14	2.238236437643308e-08	NAMPT
80.0	2.59482529486619e-18	2.594081084095968e-18	2.594801089235589e-18	2.5948010892355887e-18	2.655341880217412e-07	2.9363272655323656e-07	2.8791649364824653e-07	3.64362284053108e-22	1.1895196517694753e-09	1.51136410966251e-10	1.0383584767140004e-09	-9.37771053598011e-21	-6.442715790518625e-20	4.677849663943073e-09	1.819752423602162e-23	-1.139740867846594e-25	2.476408922428865e-14	2.2382305629343795e-08	NAMPT
80.0	5.718485624058782e-16	5.719585917978025e-16	5.718485011177342e-16	5.718485011177172e-16	2.6553771236075196e-07	2.926066291682287e-07	2.8792017328057145e-07	1.9189776916631552e-18	1.189469465392712e-09	1.1806648032593443e-09	8.77255237665263e-12	1.0405503039396936e-18	7.731336561655794e-21	4.677651226823617e-09	9.584044392308661e-20	2.0990738611797412e-24	3.2109756715052777e-14	2.2382461490368307e-08	NAMPT
80.0	4.809419117984698e-18	4.85774300197323e-18	4.809439777688934e-18	4.809439777688644e-18	2.6553988207986846e-07	2.9369354588634483e-07	2.879222412272416e-07	5.0570342359711417e-20	1.1894935162117545e-09	9.5935181276526e-11	1.092896208774352e-09	4.727837453492342e-21	5.383957550508759e-20	4.677746323839722e-09	2.5256594082077502e-21	2.4194976025531363e-24	6.621261608764183e-13	2.2382359152510823e-08	NAMPT
80.0	2.286918985558505e-18	2.287801607472613e-18	2.2869156354919282e-18	2.2869156354919286e-18	2.6553834535490025e-07	2.9768454529798775e-07	2.879207370109323e-07	9.391919441009415e-22	5.405747592206533e-09	3.1962243918709595e-10	5.085662728577322e-09	-1.9709765715667858e-21	-3.135296802022311e-20	4.677683132568401e-09	1.0321284038641669e-23	-2.1146268346602023e-25	4.624244421163426e-13	2.238239165978663e-08	NAMPT
80.0	2.8012087866505244e-18	2.8018434723057837e-18	2.8012607344500765e-18	2.8012607344502637e-18	2.6553152255822376e-07	2.92664530032679e-07	2.8791387707956617e-07	5.958843153962254e-20	1.2739057248072709e-08	1.2666002073027521e-08	7.289606229161525e-11	5.267580351222527e-19	3.0313547642470365e-21	4.67759777786219e-09	2.7787656257888237e-22	4.907945283657651e-25	1.591127535723208e-13	2.238235452434905e-08	NAMPT
80.0	6.034372543525965e-17	6.036538889522285e-17	6.034375610068146e-17	6.034375610068177e-17	2.655358970686116e-07	2.936973793935949e-07	2.879183137239004e-07	2.2206568990938647e-20	1.189474838642438e-09	8.808164304398064e-11	1.1013490817634303e-09	-7.124759749553071e-21	-8.908385878930073e-20	4.677672472668554e-09	1.1090735652337683e-21	-2.646737865653935e-25	4.41138350275183e-14	2.238241671706009e-08	NAMPT
80.0	7.322671087087055e-17	7.323505701849785e-17	7.322668460862897e-17	7.322668460862593e-17	2.655346977554324e-07	2.926519577058072e-07	2.879171032574483e-07	5.002886064815301e-19	6.982878743129879e-09	6.9256399558385845e-09	5.709108394463305e-11	5.40410674115324e-19	4.454471347989149e-21	4.677615660036205e-09	4.256131286767112e-21	8.548309692126085e-25	1.477033466621659e-13	2.2382405576274073e-08	NAMPT
80.0	2.3918105021062437e-18	2.391630301370304e-18	2.3917997649572476e-18	2.3917997649572473e-18	2.65537023954867e-07	2.926055093872305e-07	2.879194694099643e-07	9.224743142278052e-23	1.1894711255418897e-09	1.18108893706205e-09	8.34709184251484e-12	2.768879976379042e-19	1.9568076447041184e-21	4.6776577910581485e-09	4.607158705762515e-24	6.10296032229339e-25	3.5096637325098127e-14	2.23824454552174e-08	NAMPT
80.0	2.371048081829157e-18	2.396917137447022e-18	2.371049640330872e-18	2.371049640330954e-18	2.65537184170765e-07	2.9376929179474236e-07	2.8791953009195013e-07	2.495198528187153e-20	1.1895253237647163e-09	1.7635713173578058e-11	1.171841420306357e-09	-3.920536061510724e-21	-2.60501053092838e-19	4.6778720910389915e-09	1.2461892374061921e-21	-7.946249887359097e-25	4.8190284780989146e-14	2.238234592471829e-08	NAMPT
80.0	4.52969004922655e-16	4.529799098760079e-16	4.529689621691291e-16	4.529689621691289e-16	2.6553852194927344e-07	2.9339394589523645e-07	2.879209453876678e-07	1.5025300516164467e-20	1.1894747233568302e-09	3.9414623398435126e-10	7.950204568544407e-10	1.9578834656982267e-21	3.9485025398565095e-21	4.677672016828916e-09	7.504159520982726e-22	1.1347824864488196e-25	3.080325180381989e-13	2.238242389273059e-08	NAMPT
80.0	1.1815685565331876e-17	1.182210650140189e-17	1.1815716369635675e-17	1.1815716369634905e-17	2.655320530207586e-07	2.9259423464673947e-07	2.8791442853660984e-07	6.130509429748601e-19	5.875164762842754e-09	5.872953900091274e-09	2.1177662620501737e-12	7.22096761284111e-19	2.603718683008468e-22	4.677595245622489e-09	6.198741608920657e-21	8.490072524970828e-25	9.309648942998428e-14	2.2382375529422606e-08	NAMPT
80.0	1.9699314860124524e-16	1.9699844611310367e-16	1.9699315613363069e-16	1.9699315613363054e-16	2.65533988191572e-07	2.9359206655182725e-07	2.8791635984194437e-07	6.003625922660421e-21	1.189457128904673e-09	1.9135285633529012e-10	9.977812617459312e-10	1.0832863816893326e-20	5.647609696775456e-20	4.6776024483182405e-09	2.9984203363841354e-22	1.3561519056499283e-24	3.230108234521961e-13	2.2382371836360746e-08	NAMPT
80.0	1.2430211086654042e-16	1.2430867874767943e-16	1.243020429619267e-16	1.2430204296192667e-16	2.6553694102317773e-07	2.9377877940993715e-07	2.8791935542842555e-07	6.364120402101313e-21	1.1894854806469222e-09	7.77605034425317e-12	1.1816560421604504e-09	-3.726362306535193e-22	-5.662445508901893e-20	4.6777145511881115e-09	3.178463862119129e-22	-1.8976663139436265e-25	5.3388142218877965e-14	2.2382414529570734e-08	NAMPT
80.0	2.3497699565656767e-17	2.349841105732895e-17	2.3497699188693297e-17	2.349769918869264e-17	2.6552693969856457e-07	2.9260415663961856e-07	2.879091232306369e-07	1.0905813854509293e-18	1.1260947275059031e-07	1.1259203498333876e-07	1.6703485484569977e-11	-2.307844904948916e-18	-3.4223662434543724e-22	4.67759563891102e-09	5.753209792561014e-22	-1.1159476560795987e-24	7.34281766967069e-13	2.2382183558389113e-08	NAMPT
80.0	4.299023530158032e-17	4.299023566624951e-17	4.2990204242534024e-17	4.2990204242533993e-17	2.655352483402849e-07	2.9260142217100905e-07	2.8791766515211214e-07	1.0932712882537563e-21	1.1894612845563472e-09	1.183323149064852e-09	6.00852144070329e-12	3.178550719962146e-20	1.6138445408435274e-22	4.677618879775012e-09	5.460178409037675e-23	2.582308988664248e-25	1.2961405079156858e-13	2.2382416858447906e-08	NAMPT
80.0	8.976658485912782e-17	8.977061020371714e-17	8.976661248690781e-17	8.976661248690773e-17	2.6553588018152394e-07	2.9353300152809464e-07	2.8791823725715265e-07	3.488826487867352e-21	1.1895072326983294e-09	2.525435204102456e-10	9.369246269223265e-10	-1.3652179533011128e-19	-5.06478313988155e-19	4.677800558881296e-09	1.7424417220687617e-22	-1.5672290486412376e-24	3.90853657570967e-14	2.2382357165167963e-08	NAMPT
80.0	2.9600044581911707e-18	2.9599620348204445e-18	2.9600156409681177e-18	2.9600156409681655e-18	2.6552942330801865e-07	2.9259637543593355e-07	2.8791177319531025e-07	1.4777797054880736e-21	1.189448896712897e-09	1.182416562251605e-09	7.005718965508423e-12	1.004419005385932e-18	5.951009160971457e-21	4.677569898213894e-09	7.380547653554744e-23	1.6770058079170832e-24	2.661549578321421e-14	2.2382349898199766e-08	NAMPT
80.0	6.112582265538561e-17	6.115179008442143e-17	6.112582889097656e-17	6.112582889097798e-17	2.655393522444194e-07	2.9280864669092546e-07	2.879217786301708e-07	1.2754002112961678e-19	1.1894935563262609e-09	9.80371978065641e-10	2.089585506078433e-10	7.558800667751385e-20	1.6109507939686687e-20	4.677746482452628e-09	6.369793821006086e-21	9.322779787983134e-25	1.6302765277625231e-13	2.2382426446918662e-08	NAMPT
80.0	2.555087500127045e-18	2.5551844971011118e-18	2.5551048924260265e-18	2.5551048924260257e-18	2.655346805402991e-07	2.9342186959666324e-07	2.8791695863254115e-07	4.4516693914384956e-23	1.1894673734748696e-09	3.6219936425876554e-10	8.263788466477828e-10	8.590532382954985e-22	1.958998705501713e-21	4.6776429553747095e-09	2.2233190751886385e-24	1.5634994835029119e-25	8.891625683211942e-13	2.238227809432835e-08	NAMPT
80.0	7.741311706393748e-16	7.741325097927479e-16	7.741311681772803e-16	7.741311681772811e-16	2.6553689766751903e-07	2.9262525982659066e-07	2.8791933835113945e-07	1.8211561510527963e-20	1.1894670478715693e-09	1.161187240473239e-09	2.818469079901892e-11	4.96282143729245e-21	1.2045266244985894e-22	4.6776416679383774e-09	9.095489474847282e-22	3.015237351111799e-26	9.511659931139401e-14	2.2382441457866154e-08	NAMPT
80.0	5.157081222979971e-18	5.1580635136888225e-18	5.157040405550647e-18	5.157040405550651e-18	2.655394931584723e-07	2.928066181139548e-07	2.879219656509811e-07	2.5308160591503392e-21	1.1894786539444719e-09	9.825137495811142e-10	2.069048160342676e-10	-9.159449111574843e-20	-1.9287974333202348e-20	4.677687558384451e-09	1.263977875563772e-22	-4.154973205428163e-25	6.00883290899597e-14	2.2382472497891723e-08	NAMPT
80.0	2.5385622600911593e-16	2.5387240309321145e-16	2.538562110575553e-16	2.5385621105755525e-16	2.6553741767693707e-07	2.937441080176583e-07	2.8791972311074543e-07	2.5050961043166602e-20	1.189548915830336e-09	4.3129383555007194e-11	1.1463663802044398e-09	-1.2828656592128805e-20	-3.4097172660747846e-19	4.677965374190175e-09	1.2511324323903452e-21	-1.1726737452234408e-24	5.315207088884693e-14	2.238230568811191e-08	NAMPT
80.0	4.3924036515503616e-18	4.392552289240947e-18	4.39241086800032e-18	4.392410868000279e-18	2.6551009656677884e-07	2.9257010897021774e-07	2.878920694978151e-07	3.1395926583380956e-21	1.1894646826111858e-09	1.1890575249963412e-09	4.022863599777734e-13	2.599536417843693e-18	8.794824069038136e-22	4.677632315692529e-09	1.5680221579414548e-22	7.899412861256281e-25	4.871254866880676e-15	2.2381972934523886e-08	NAMPT
80.0	2.240323858983989e-18	2.2402675889052014e-18	2.2402917394150267e-18	2.240291739415047e-18	2.6553905469221485e-07	2.9264332623299055e-07	2.879215297643036e-07	6.159083375457231e-22	1.4618535145285243e-09	1.4177180739187824e-09	4.406309405901887e-11	-5.45281731775643e-19	-1.6946825813460075e-20	4.677661026072525e-09	2.5029105004566912e-23	-2.06392199532296e-24	7.234655072284196e-14	2.238247507633377e-08	NAMPT
80.0	2.316403364740445e-18	2.316819121748139e-18	2.316408031513899e-18	2.3164080315139e-18	2.655378494661271e-07	2.936450546089657e-07	2.8792014709841327e-07	4.82655366598374e-22	1.1895586401982038e-09	1.4265495382031636e-10	1.0468642869957476e-09	-1.1229595114911356e-20	-8.240583943605226e-20	4.678003824397596e-09	2.4105493668602697e-23	-2.300483413827948e-25	3.9399382139818955e-14	2.2382297634379516e-08	NAMPT
