	metabolite	PNCA	PNCB	NADD-NaMN	NADE	SIRT	NAMPT	NADD-NMN	NT5-NaMN	NT5-NMN	NADR-NMN	PNP-NR	NADR-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	Summation Error	temperature
10	NMN	9.488738055263104e-11	-1.3268764328018056e-05	3.9295464145429727e-10	-inf	3.9302946435421744e-10	5.7328106480023706e-12	3.915471329461403e-10	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
11		2.908790779963124e-05	-1.0008222696270934	0.000120472058282	-inf	0.0001204839179222	-1.0008355085796503	0.0001203142817544	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2888596618545213e-231	0.0	0.0	50.0
12	NAD	1.1747270011350464	0.0709645763363877	-1.0292073746731047	inf	-1.0292585090821758	0.0709742885399433	-1.0266769909649631	inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.855873934493293e-05	2.975615739408418e-11	9.488738055263104e-11	50.0
13	NaAD	-1.175703417061008	-0.0710235611241311	1.0301368599356142	-inf	1.0301066108060966	-0.0710332813306612	1.0276025694260755	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008349662809837	1.7989472398754577e-12	-1.3268764328018056e-05	50.0
14	NR	1.4524608420856584e-06	8.78106605943668e-08	-7.527833826331885e-05	inf	6.128583520578632e-06	8.775301809103488e-08	-7.346699946149319e-05	inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0001121750539219	1.2324575236227168e-10	3.9295464145429727e-10	50.0
15	NAR	-8.46723744382128e-10	-5.119019359678357e-11	-3.507008768514904e-09	inf	-3.5071820193114476e-09	-5.1157090355277764e-11	-3.498381750199029e-09	inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	-inf	-inf	50.0
16	NAM	-9.386163301733258e-07	1.0000006359550986	6.650523229358288e-07	inf	6.650527772906897e-07	1.00000074520857	inf	inf	0.0	0.0	2.7364026388289e-310	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	50.0
17	NaMN	8.55506208817525e-10	5.1949275881341647e-11	2.158713281705695e-12	-inf	2.158712624614116e-12	5.1949258659400063e-11	inf	-inf	-5.433857256492e-311	0.0	0.0	1.377399013964e-311	0.0	0.0	0.0	0.0	0.0	1.37740066393e-311	6.384815116218042e+20	50.0
18	NMN	6.195657339055899e-13	-1.4887545172666224e-05	1.5624703916733454e-15	-inf	1.563704501475478e-15	3.7778169130012234e-14	-inf	-inf	6.9519498617786e-310	0.0	0.0	0.0	1.3773990142526e-311	0.0	0.0	2.1219957905e-314	0.0	9.27923374638954e+199	9.570365851588823e-308	50.0
19		1.691389562011562e-07	-0.9999857951314998	4.2673138020156637e-10	-inf	4.268141765414398e-10	-1.0000007919372451	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.377398918716e-311	1.3773760938003e-311	1.3773976088414e-311	-1.495675127777435e-154	1.0635294425628266e-94	3.483440164960454e+228	50.0
20	NAD	1.9970214777206082e-07	1.2149135442046825e-08	-1.7290348968378013e-07	inf	-1.7290362924507334e-07	1.2150970792637406e-08	-inf	inf	0.0	0.0	6.9519498617786e-310	0.0	6.95194986205886e-310	0.0	0.0	0.0	6.95194987257613e-310	0.0	3.5e-323	50.0
21	NaAD	-1.148769479892242	-0.069886859622447	0.9946135024411672	-inf	0.9946131996213624	-0.0698974173491154	inf	-inf	1.377399013964e-311	5e-324	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
22	NR	-1.7236130390000165e-07	-1.0613013635926337e-08	-5.749804774160017e-07	-inf	2.216529856806517e-07	-1.05931378285746e-08	-inf	-inf	0.0	1.3773989191904e-311	0.0	0.0	0.0	0.0	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	50.0
23	NAR	-2.133640723881101e-14	-1.2956230372835486e-15	-5.38385171461441e-17	inf	-5.383850075820884e-17	-1.2956226077671005e-15	-inf	inf	6.95194986205886e-310	0.0	1.377399014122e-311	0.0	6.32449361086873e-310	0.0	7.4e-323	0.0	1.377399014573e-311	1.6779197143673458e+243	0.0	50.0
24	NAM	-3.6003826892755524e-10	inf	5.762803880366446e-10	inf	5.811398770735106e-10	inf	5.750999347717101e-10	inf	0.0	0.0	1.2351708174722826e-307	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	0.0	50.0
25	NaMN	3.557225702820908e-15	inf	1.2109041607955996e-14	-inf	1.2210965768056728e-14	inf	1.2084233031383636e-14	inf	-1.5011377990638883e-154	0.0	0.0	1.377399023703e-311	0.0	0.0	0.0	0.0	0.0	0.0	6.384815116218044e+20	50.0
26	NMN	9.24837799907364e-13	-inf	3.14821164969857e-12	-inf	3.174710760375124e-12	inf	3.141762874938611e-12	-inf	6.95194987012043e-310	0.0	3.5e-323	0.0	1.3773990239916e-311	0.0	0.0	2.1219957905e-314	0.0	9.27923374638954e+199	1.0126634316215461e-307	50.0
27		4.4007266666283443e-13	-inf	1.4980377056854198e-12	-inf	1.5106469808466777e-12	-inf	1.4949691307664058e-12	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.3773765512735e-311	1.3773995941236e-311	1.3773976342245e-311	-1.46687094697624e-310	1.0635294425628266e-94	3.483440164960454e+228	50.0
28	NAD	0.8945423007658386	-inf	-1.4488933317931665	inf	-1.461110958628517	inf	-1.4459254174574314	-inf	0.0	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.3773765587674e-311	5.7e-322	6.9519498617786e-310	0.0	0.0	50.0
29	NaAD	-0.8951418017944568	inf	1.4609943697972498	-inf	1.460959930883437	-inf	1.458001667711403	inf	1.377399023703e-311	5e-324	0.0	7.4e-323	0.0	0.0	0.0	1.3773771865865e-311	0.0	7.4e-323	7.4e-323	50.0
30	NR	0.0002217412833861	inf	-0.0114878297853474	inf	0.0007679089402197	inf	-0.0114642981316422	inf	0.0	1.377376552127e-311	0.0	0.0	0.0	0.0	1e-322	0.0	1.076626217248244e+277	0.0	6.9519498617786e-310	50.0
31	NAR	-3.361755444056552e-13	-inf	-1.1443647365511989e-12	inf	-1.1539970774409404e-12	-inf	-1.142020618794796e-12	inf	6.95194987013466e-310	0.0	1.377399023861e-311	0.0	6.3244936108728e-310	0.0	1.53e-322	0.0	1.377399024312e-311	1.6779197143673458e+243	0.0	50.0
32	NAM	-0.8043407578876388	-0.3042936068512664	-0.3250685821063843	0.7089291576714069	-0.4632030283945466	0.0092152103734597	-0.3227767473620191	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4e-323	4e-323	50.0
33	NaMN	0.8043335769413733	1.304299323003497	0.3250736277787699	-0.7089421797273754	0.4632098977145057	0.9907867281535906	0.3227817574601999	inf	-1.2901176926498626e-231	4e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3774030411287e-311	6.38481511621804e+20	50.0
34	NMN	0.0003044886007078	-0.9512896146902556	0.0001214887386643	-0.0002653530852231	0.0001753539882388	0.0003737164386664	0.0001206322067041	-inf	-0.8043407578876388	0.8043335769413733	0.0003044886007078	0.0	0.0	0.0	0.0	0.0	0.0	9.27923374638954e+199	9.014097386962024e-308	50.0
35		1.5580971572314656e-05	-0.0481942114470373	6.142458160210671e-06	-1.3162166394036364e-05	8.97308597121254e-06	-0.9999831710529932	6.099152402373778e-06	-inf	-0.3042936068512664	1.304299323003497	-0.9512896146902556	-0.0481942114470373	0.0	0.0	0.0	0.0	-1.4942184276362605e-154	1.0635294425628266e-94	3.483440164960454e+228	50.0
36	NAD	2.1220899972361678	-1.826126657345329	-1.4005724783819993	3.84812194323752	-2.772425130256569	0.0500955488483791	-1.39069848769356	-inf	-0.3250685821063843	0.3250736277787699	0.0001214887386643	6.142458160210671e-06	-1.4005724783819993	0.0	0.0	0.0	6.95194987138207e-310	0.0	3.5e-323	50.0
37	NaAD	-2.2282196052073986	1.7832541712889602	2.2849780257096817	-4.040688929076194	2.71210753519969	-0.0525408906534158	2.2688682724576177	inf	0.7089291576714069	-0.7089421797273754	-0.0002653530852231	-1.3162166394036364e-05	3.84812194323752	-4.040688929076194	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
38	NR	0.1053027585951234	0.0435579968598852	-0.8837019358783664	0.1910675844486443	0.0613592625347292	0.0024258342558709	-0.8774711338946451	inf	-0.4632030283945466	0.4632098977145057	0.0001753539882388	8.97308597121254e-06	-2.772425130256569	2.71210753519969	0.0613592625347292	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	50.0
39	NAR	-0.0003051830162443	-0.0004948816908473	-0.000123340555549	0.0002689891702806	-0.0001757526948904	-0.0003759276622333	-0.0001224709662185	inf	0.0092152103734597	0.9907867281535906	0.0003737164386664	-0.9999831710529932	0.0500955488483791	-0.0525408906534158	0.0024258342558709	-0.0003759276622333	1.377399012138e-311	1.6779197143673458e+243	0.0	50.0
40	NAM	-8.053276965097798e-10	inf	-3.0394297579911135e-15	inf	-2.6453886968405285e-15	inf	-3.0228537631168805e-15	inf	0.0	0.0	1.4013994797533382e-307	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	50.0
41	NaMN	5.441905719429296e-20		2.85312077838027e-20	-inf	2.8531204534067284e-20		2.837560848021305e-20		-1.5040511531364332e-154	0.0	0.0	1.377365260316e-311	0.0	0.0	0.0	0.0	0.0	1.3773698106133e-311	3e-323	50.0
42	NMN	2.6636896860452484e-30	-inf	1.3965408107692997e-30	-inf	1.3965388185279389e-30	-inf	1.3889234018344692e-30	-inf	6.9519498711544e-310	0.0	3.5e-323	0.0	1.3773652606047e-311	0.0	0.0	2.1219957905e-314	0.0	0.0	9.009751539582127e-308	50.0
43		8.034885155208484e-20	-inf	4.212586356705358e-20	-inf	4.212585876844633e-20	-inf	4.1896123729597485e-20	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.377372510275e-311	1.377371619953e-311	1.377367463114e-311	-1.5044153317747403e-154	0.0	0.0	50.0
44	NAD	0.0946816028409254	inf	-7.691023581814089e-08	inf	-1.2323762025533666e-07	inf	-7.649079408853825e-08	inf	0.0	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	6.9519498715042e-310	0.0	3.5e-323	50.0
45	NaAD	-1.000573351597154	-inf	1.2578400872719995e-06	-inf	1.2578396494233657e-06	-inf	1.2509802640487757e-06	-inf	1.377365260316e-311	5e-324	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
46	NR	-2.917654927362381e-08	-inf	-3.324526367168538e-07	-inf	3.3245353735056576e-08	-inf	-3.306395554348616e-07	-inf	0.0	1.3773725101564e-311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95194986536514e-310	50.0
47	NAR	-3.308487778657726e-25		-1.7345973474870295e-25	inf	-1.734597149976767e-25		-1.7251374556842976e-25	inf	6.95194987116864e-310	0.0	1.3773652604743e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.377365260925e-311	5e-324	0.0	50.0
48	NAM	-9.959690982004424e-05	1.0007907995637662	-8.089801122165194e-05	1.0007612913808337	-8.105311296719574e-05	1.0007908353109811	-inf	inf	0.0	9.27923374638954e+199	1.2905803715659678e-307	7.4e-323	0.0	7.4e-323	1.3773649558294e-311	0.0	0.0	0.0	0.0	50.0
49	NaMN	7.549229292417785e-09	6.233377038007409e-09	6.139431807341443e-09	-1.0000012888461554	6.1436613098766174e-09	6.233369146843074e-09	inf	inf	-1.496403479713111e-154	1.0635294425628266e-94	3.483440164960454e+228	1.3774145982254e-311	4.4438055886566655e+252	0.0	0.0	0.0	0.0	0.0	0.0	50.0
50	NMN	1.6995616727940406e-13	-6.938984873298984e-09	1.3773045034875325e-13	-6.694685073930566e-09	1.383130547594803e-13	1.4045110516272145e-13	inf	-inf	6.9519498715042e-310	0.0	3.5e-323	5.852818101132028e+63	1.377414598514e-311	7.0531553666895585e+87	0.0	2.1219957905e-314	0.0	0.0	0.0	50.0
51		9.959633820592176e-05	-1.0007908934251792	8.089780495314477e-05	-0.965554048663442	8.105290670840216e-05	-1.0007909361115233	inf	-inf	0.0	7.4e-323	7.4e-323	6.384648614886652e+20	0.0	1.377421651048e-311	1.3774158692863e-311	1.3774083747927e-311	-7.6068047098065e-311	0.0	0.0	50.0
52	NAD	3.478869403506869	2.872487340594565	-0.0210809303593023	2.8724026456938376	-0.0226642764639738	2.872487443324671	-inf	inf	1.076626217248244e+277	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	5.7e-322	0.0	0.0	0.0	50.0
53	NaAD	-3.4837571516326085	-2.876523132971312	0.0227103933926813	-2.87643831907576	0.0225358532122331	-2.8765232358448416	inf	-inf	1.3774145982254e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	0.0	1.377414170831e-311	0.0	0.0	0.0	50.0
54	NR	0.0001929835495984	0.0001593456787347	-0.0016004107982235	0.0001593409804169	0.0001589484505144	0.0001593456835232	-inf	inf	0.0	1.3774216502654e-311	2.150289495073121e-13	0.0	7.50048895508246e+247	7.2020760384649804e+252	0.0	0.0	0.0	0.0	0.0	50.0
55	NAR	-1.103900864511979e-14	-9.114867160297903e-15	-8.977504614198313e-15	1.3956996464036784e-06	-8.983689286941943e-15	-9.114862566916578e-15	-inf	inf	6.95194987151844e-310	0.0	1.3774145983835e-311	2.309556055536773e+161	3.3339533976723545e+178	0.0	7.4e-323	0.0	0.0	0.0	0.0	50.0
56	NAM	-5.171138228672261e-08	1.0000011984945971	-1.018469277126854e-07	1.0000022861709026	-1.190987463241405e-07	1.0000013713029452	-inf	inf	0.0	9.27923374638954e+199	5.052528109255887e-38	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	0.0	50.0
57	NaMN	4.513788833556883e-09	1.2544145502187035e-09	1.0386248469498052e-08	-1.0000020885745011	1.078262391070698e-08	1.2422810150730546e-09	inf	inf	-9.2364883141055e-311	1.0635294425628266e-94	3.4834401649603766e+228	1.37741460066e-311	4.4438055886566655e+252	0.0	0.0	0.0	0.0	0.0	2.5e-323	50.0
58	NMN	1.5746062205928512e-11	-0.0013915321272109	2.7276789784709062e-11	-1.391692546327884e-06	3.761926136702736e-11	4.333581874378778e-12	inf	-inf	6.9519498617786e-310	0.0	0.0	5.852818101132028e+63	1.3774146009487e-311	7.0531553666895585e+87	0.0	2.1219957905e-314	0.0	0.0	1.2349535251032712e-307	50.0
59		4.5393609207963854e-08	-0.9986094584552636	9.158917770083022e-08	-0.0009987152066414	1.0844396229998721e-07	-1.000001163383173	inf	-inf	0.0	7.4e-323	7.4e-323	6.384648614886652e+20	0.0	1.3774214863147e-311	1.377415874488e-311	1.3774083747927e-311	-9.7797215354855e-311	0.0	0.0	50.0
60	NAD	3.135428104830969	0.8625874670730925	-0.254314342001879	0.8628926087330688	-0.2705640694213215	0.8628920264341269	-inf	-inf	1.076626217248244e+277	0.0	6.9519498617786e-310	0.0	6.95194986205886e-310	0.0	0.0	0.0	6.9519498617786e-310	0.0	0.0	50.0
61	NaAD	-3.139256796906528	-0.8636496395598408	0.3259653649724439	-0.8639468329664458	0.2631777398466722	-0.8639456845865165	inf	inf	1.37741460066e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	50.0
62	NR	0.0031005664057184	0.0008618572627262	-0.0715870707805938	0.0008538387185605	0.0074486320231546	0.0008532728115821	-inf	inf	0.0	1.3774214868364e-311	2.150289495073121e-13	0.0	7.50048895508246e+247	7.2020760384649804e+252	0.0	0.0	0.0	0.0	6.9519498617786e-310	50.0
63	NAR	-1.0235035096884005e-15	-2.84439007786503e-16	-2.355086193221465e-15	3.7879384067139975e-08	-2.4449644906321866e-15	-2.8168772360719267e-16	-inf	inf	6.95194986205886e-310	0.0	1.377414600818e-311	2.309556055536773e+161	3.3339533976722955e+178	0.0	7.4e-323	0.0	1.377414601269e-311	5e-324	0.0	50.0
64	NAM	-1.1152559001120465e-07	inf	9.33869066795481e-08	inf	9.338728532602553e-08	inf	inf	inf	0.0	7.4e-323	0.0	0.0	0.0	0.0	7.4e-323	0.0	5e-324	7.4e-323	0.0	50.0
65	NaMN	2.7191865691268696e-14	inf	5.723083659720378e-14	-inf	5.72310670102298e-14	inf	inf		-1.2973513711078998e-231	0.0	2.5e-323	1.2349535251032712e-307	0.0	0.0	7.4e-323	6.9519498617786e-310	0.0	0.0	6.38481511621804e+20	50.0
66	NMN	1.5250716213652614e-13	-inf	3.209824801703654e-13	-inf	3.209837724248766e-13	inf	inf	-inf	-5.171138228672261e-08	4.513788833556883e-09	1.5746062205928512e-11	4.5393609207963854e-08	3.135428104830969	-3.139256796906528	0.0031005664057184	-1.0235035096884005e-15	0.0	9.27923374638954e+199	9.014097386961858e-308	50.0
67		8.576901189404499e-11	-inf	1.8051840822037314e-10	-inf	1.805191349798665e-10	-inf	inf	-inf	1.0000011984945971	1.2544145502187035e-09	-0.0013915321272109	-0.9986094584552636	0.8625874670730925	-0.8636496395598408	0.0008618572627262	-2.84439007786503e-16	-1.62983922296637e-310	1.0635294425628266e-94	3.483440164960454e+228	50.0
68	NAD	1.023598897175879	inf	-0.8594419288507593	inf	-0.8594454134957297	inf	-inf		-1.018469277126854e-07	1.0386248469498052e-08	2.7276789784709062e-11	9.158917770083022e-08	-0.254314342001879	0.3259653649724439	-0.0715870707805938	-2.355086193221465e-15	6.9519498617786e-310	0.0	0.0	50.0
69	NaAD	-1.1926954143245867	-inf	1.001426020232968	-inf	1.001423501054384	-inf	inf	-inf	1.0000022861709026	-1.0000020885745011	-1.391692546327884e-06	-0.0009987152066414	0.8628926087330688	-0.8639468329664458	0.0008538387185605	3.7879384067139975e-08	0.0	7.4e-323	7.4e-323	50.0
70	NR	-1.035205554027244e-07	-inf	-5.657420244582558e-06	-inf	6.61356598511726e-07	-inf	-inf	inf	-1.190987463241405e-07	1.078262391070698e-08	3.761926136702736e-11	1.0844396229998721e-07	-0.2705640694213215	0.2631777398466722	0.0074486320231546	-2.4449644906321866e-15	1.076626217248244e+277	0.0	6.9519498617786e-310	50.0
71	NAR	-1.6109270246516256e-20	-inf	-3.390525037353958e-20	inf	-3.390538687464584e-20	-inf	-inf	inf	1.0000013713029452	1.2422810150730546e-09	4.333581874378778e-12	-1.000001163383173	0.8628920264341269	-0.8639456845865165	0.0008532728115821	-2.8168772360719267e-16	1.377414608573e-311	1.6779197143673458e+243	0.0	50.0
72	NAM	-1.0431884988888208e-07	inf	3.499731987979847e-10	inf	3.9418599514606335e-10	inf	inf	inf	0.0	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	7.4e-323	4e-323	50.0
73	NaMN	9.507185557465425e-16	inf	2.862495834305813e-16	-inf	2.8616795814289264e-16	-inf	-inf	inf	-9.802056517402198e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	0.0	0.0	0.0	1.377406017048e-311	6.384815116218035e+20	50.0
74	NMN	1.274042511317354e-10	-inf	3.8359842749057833e-11	-inf	3.834890430970387e-11	inf	inf	-inf	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	1.207646901509986e-153	2.1219957905e-314	0.0	9.27923374638954e+199	2.579671785186458e-57	50.0
75		5.299985948620997e-12	-inf	1.5957601552241972e-12	-inf	1.595305118799907e-12	-inf	inf	-inf	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	1.3773757648e-311	1.37740135993e-311	-1.4960393035942196e-154	1.0635294425628266e-94	3.4834401649603766e+228	50.0
76	NAD	0.5658310119916318	inf	-0.0021176901314473	inf	-0.0023577462784934	inf	-inf	inf	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	0.0	0.0	6.9519498711544e-310	0.0	4e-323	50.0
77	NaAD	-2.820682141170219	-inf	0.0116603123101861	-inf	0.0116429644689181	-inf	inf	-inf	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	6.21648314439745e-310	0.0	0.0	7.4e-323	7.4e-323	50.0
78	NR	-0.0003134220915116	-inf	-0.0008556689953544	-inf	8.70710067694468e-05	-inf	-inf	-inf	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	50.0
79	NAR	-7.422461356701651e-17	-inf	-2.2348112243093733e-17	inf	-2.2341739603037453e-17	-inf	-inf	inf	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	7.4e-323	0.0	1.3773990151815e-311	1.6779197143673458e+243	0.0	50.0
80	NAM	-0.0005159214952248	1.010151989327851	-0.0012902754377982	1.0005860242478364	-0.0016951495376213	1.010191393061341	-inf	inf	0.0	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	0.0	0.0	50.0
81	NaMN	1.3794402136570307e-06	5.296295126951919e-07	4.120248388270564e-06	-1.000532838378249	4.723638947753232e-06	5.185748344253967e-07	inf	inf	-9.868882964296874e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	3.6806590670658433e+180	0.0	0.0	0.0	0.0	50.0
82	NMN	4.541339242303317e-07	-0.0036624736219574	8.742484936174803e-07	-2.7861809055540177e-05	1.5567372429093348e-06	2.165988543102016e-08	inf	-inf	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	1.2076469015100165e-153	0.0	0.0	0.0	0.0	50.0
83		0.000499628525316	-1.0064906780176937	0.0013050275051668	-0.0076391906528638	0.0017115150347118	-1.01019261908747	inf	-inf	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	0.0	1.377415614641e-311	-1.300810991436242e-231	0.0	0.0	50.0
84	NAD	0.9116586320329656	0.040115382785131	-1.2421339253187549	0.0430175387763371	-1.4245122325004276	0.0434561612018422	-inf	inf	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	7.4e-323	0.0	-0.0005159214952248	1.3794402136570307e-06	4.541339242303317e-07	50.0
85	NaAD	-0.918128409284032	-0.0404525947513754	1.4334134413477608	-0.0433232216693848	1.4121489347738916	-0.0437645569907028	inf	-inf	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	6.21648314439745e-310	1.377415614119e-311	1.010151989327851	5.296295126951919e-07	-0.0036624736219574	50.0
86	NR	0.0043648862520427	0.0002445518908955	-0.1882750000496554	0.0002063611733634	0.0156354708233113	0.0002080616513317	-inf	inf	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	6.95194969632014e-310	0.0	-0.0012902754377982	4.120248388270564e-06	8.742484936174803e-07	50.0
87	NAR	-6.120502808722766e-15	-3.628363932181197e-16	-1.828082968109647e-14	4.854585380050269e-11	-2.0958393921959457e-14	-3.137179477611284e-16	-inf	inf	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	0.0	1.3774153360986e-311	1.0005860242478364	-1.000532838378249	-2.7861809055540177e-05	50.0
88	NAM	-4.551861522031991e-09	inf	-1.2092831638606224e-08	1.0000011439700134	-1.21264619696e-08	inf	-1.2066701534168742e-08	inf	0.0	0.0	1.2448061483356978e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	50.0
89	NaMN	2.585975192204751e-09	inf	9.060808639319932e-09	-1.0000010343012735	9.08601177548383e-09	inf	9.041230086193873e-09	inf	-1.5076929283390287e-154	0.0	0.0	1.3773990346595e-311	6.95187041078133e-310	0.0	0.0	0.0	0.0	1.3774091501833e-311	6.384815116218035e+20	50.0
90	NMN	4.502291179242625e-13	-inf	1.5775247549397492e-12	-1.5550635558666811e-06	1.581912726563567e-12	inf	1.574108489694385e-12	-inf	6.95194987257613e-310	0.0	4e-323	1.3774097213785e-311	1.377399034948e-311	0.0	0.0	2.1219957905e-314	0.0	9.27923374638954e+199	1.0296795122900976e-71	50.0
91		1.201213217070344e-09	-inf	4.2088428101334234e-09	-0.0010276747334344	4.220549937240812e-09	-inf	4.1997483970350245e-09	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.3774066069784e-311	1.377375767401e-311	1.3774075140987e-311	-1.508057103808502e-154	1.0635294425628266e-94	3.4834401649603766e+228	50.0
92	NAD	0.9256008365940503	inf	-1.4110283206176917	0.0437637278470928	-1.4149610709600158	inf	-1.4079793778528231	inf	0.0	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	6.9519498711544e-310	0.0	4e-323	50.0
93	NaAD	-0.9265140427483012	-inf	1.416160108665873	-0.043806905807868	1.4159815757189886	-inf	1.4131000762341253	-inf	1.3773990346595e-311	5e-324	0.0	7.4e-323	0.0	0.0	6.21648314439745e-310	0.0	0.0	7.4e-323	7.4e-323	50.0
94	NR	7.346957111185278e-05	inf	-0.0038506899827867	3.4740172397487166e-06	0.0002630991719607	inf	-0.0038423709504083	inf	0.0	1.377406606575e-311	1.3771752683365e-311	0.0	0.0	1.3771752683365e-311	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	50.0
95	NAR	-2.2823439816628918e-12	-inf	-7.996937530293829e-12	0.0008807822687831	-8.019181450620716e-12	-inf	-7.979657795931665e-12	inf	6.95194987259036e-310	0.0	1.3773990348176e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.377399035268e-311	1.6779197143673458e+243	0.0	50.0
96	NAM	-0.0093603855725587	1.0740827111771318	-0.0084524035349103	inf	-0.0084538265136413	1.0740827242751565	-inf	inf	1.3774379036655e-311	0.0	2.8450488233263e-310	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	0.0	50.0
97	NaMN	1.0487335255633004e-11	1.1241345174854335e-11	9.471257625957522e-12	-inf	9.471787515251259e-12	1.1242427689878084e-11	-inf		-7.606805001724e-311	0.0	-1.966511678080313e-309	1.3774379036813e-311	1.3771752683365e-311	0.0	0.0	0.0	-2.069725487624263e-309	0.0	6.384815116218042e+20	50.0
98	NMN	2.0953321973780508e-11	-9.841534390502073e-09	1.8917147090468597e-11	-inf	1.89243034068942e-11	2.2459892402868616e-11	inf	-inf	6.9519498617786e-310	0.0	0.0	0.0	1.37743790397e-311	0.0	1.3774377752005e-311	-2.05343410695918e-309	1.377437904282e-311	9.27923374638954e+199	4.797332885854047e+226	50.0
