Temperature	ET_NADS	ET_NAMPT	ET_NAPRT	ET_NMNAT1	ET_NRK1	ET_NT5	ET_PNCA	ET_PNP	ET_SIRT	Sol
50.0	788.921770887275	1724.9856054366965	100.0	242781.22878328565	546.1336784364192	100.0	1e-06	844763.4110629482	100.0	9.15301678753306e-09
50.0	816590.8396755363	1723.845662385711	135610.2250305047	108663.2905999982	100.0	100.0	1e-06	360297.2324703507	100.0	9.146952264912164e-09
50.0	100.0	4670.8888482755865	146564.40823982662	1776.1475309603215	100.0	4444.05000875459	0.0224463041203856	833.9452489583635	100.0	2.2954853334835782e-08
50.0	257241.2978630017	1715.324660883175	12374.219974249749	979.6761680657482	74323.17972107831	132.58588908808076	1e-06	119815.42083407016	100.0	9.146239062166193e-09
50.0	1149.3017220399693	1705.6008982879778	566245.9211954406	403.4842963643506	110055.22962944582	100.0	0.0213814199595245	114.1934895353211	100.0	9.138592057695944e-09
50.0	9291.269628377517	1734.7655367359207	22293.040403809227	856471.1396544875	292989.5639018128	100.0	0.2216271291236009	100.0	100.0	9.476992399089576e-09
50.0	268.18467779785465	1707.7936787703609	505.4942915574251	442.9368534964179	5093.523216167306	100.0	1e-06	100.0	100.0	9.130146975110018e-09
50.0	97516.9973360105	1722.597817553942	1148.914206795936	970.2675248064472	112.43367018635529	100.0	1e-06	9633.318889163957	100.0	9.142208466083716e-09
50.0	100.0	2004.092641537146	2725.560780924488	5545.562791626619	99457.97367839878	680.7950061191316	1e-06	183.9909314484059	100.0	1.095727239295512e-08
50.0	27188.63495356488	1745.4691869526157	539784.5882564676	178.05363287042283	4441.174204180648	396.4600833495792	0.0624794357217505	43677.60270434385	100.0	9.272656766552629e-09
50.0	2719.1383447766707	1707.1373709094942	7104.703335798557	25809.75226027513	162633.20559052046	100.0	1e-06	100.0	100.0	9.127250578282768e-09
50.0	93770.15759598592	1562.3837329902235	97279.02198944206	582.5151629746348	950011.7301515804	684.3156293490246	1.7785243155612975	67789.39066568468	100.0	1.0177794160676485e-08
60.0	941.3924557264849	1786.0776147431684	13870.31495469123	403.5651473924926	11155.02121397514	100.0	1e-06	645851.0176982629	100.0	2.3146286781667408e-08
60.0	727926.5223835976	1757.3550334452077	327129.0128088144	24573.2739684638	14042.43674333066	100.0	0.0006705139064551	3140.238208244576	100.0	2.2925728757829412e-08
60.0	659655.2230949419	640.7021766050322	222122.0702597765	1532.2545165389752	491573.2718223652	302.7873121950944	13.028818920428405	52397.83071986264	100.0	3.77326981138965e-08
60.0	911701.0597553096	2060.4565135244197	201409.71922934504	154190.44174437763	100.0	362.3100035784887	1e-06	93067.73955000684	100.0	2.641006451286425e-08
60.0	11090.119345009249	1752.986772060012	716.378057093719	14261.111903799949	87008.01681233426	104.14607847797724	1e-06	1051.0710060895371	100.0	2.2884074983619533e-08
60.0	4009.405614143221	1760.4620357232686	100.0	18923.85016587545	224.3415862898985	100.0	0.1072575691053644	73891.44103934642	100.0	2.3050556713365493e-08
60.0	887049.2616317484	1762.2913515691685	14480.108192466683	241.53896652330732	92535.56548949484	391.9982326108504	2.081594725493785e-05	1910.3515701595616	100.43781451269491	2.3247186830294997e-08
60.0	679.8599154577785	1754.950178335189	100.0	107434.30839738024	9218.333876784734	100.0	7.930835594816794e-06	3531.507984101385	100.0	2.288450300198776e-08
60.0	1111.5467271025732	2106.225945270123	34743.301424313315	19884.72861352328	6152.76039097253	3237.2901973003814	1e-06	78053.41722857297	100.0	2.557977457080609e-08
60.0	68836.86902906561	1775.859075196521	395218.3360566092	783.7243921222691	349.9940810596604	100.0	1e-06	5117.238847504505	100.0	2.3032834620907872e-08
60.0	23762.860099675345	1752.9683523153965	3140.441551326032	921820.3962185164	8256.066917629152	100.0	1.3801812372168518e-05	100.0	100.0	2.2880334221266153e-08
60.0	100.0	1930.0569572781376	147.29683563362164	23399.61822046328	384.2616280377126	100.0	0.0003617141536278	9365.456213981275	100.0	2.5007823523728155e-08
60.0	18168.39938728005	1851.3831531394555	644041.406371214	4019.043020942976	100.0	100.0	1e-06	416.2523640071273	100.0	2.4045294502869523e-08
60.0	100.0	1824.1311209992575	778.8513928712663	19882.75993043445	122765.57044467436	100.0	1e-06	24520.16321799971	100.0	2.3791879370447527e-08
60.0	11424.506904614153	1781.0803947415477	86835.07806113284	210030.4010124188	100.0	100.0	1e-06	4288.778594681153	100.0	2.3084876571054398e-08
60.0	840.0653637784362	1851.6523434123048	13017.02898280805	2324.1180534694968	43396.40270477458	433.9555693868298	1.3247836752225295e-05	100.0	100.0	2.4468715942268823e-08
60.0	74360.99378278383	1821.779593560726	26196.33805712649	1000000.0	2160.4135169377555	100.0	1e-06	7195.457443065832	100.0	2.367349954839024e-08
60.0	100.0	1757.7691130006003	276158.3258643514	6377.773911921331	882.3978852115188	100.0	0.0014446505738169	870.6667437341598	100.0	2.2898803306662083e-08
60.0	100.0	1785.6991546239933	79230.0833752375	290.7127284559988	100.0	145.14563717624017	1e-06	145595.61553816753	100.0	2.3097267919290662e-08
60.0	1520.3249131373216	1755.1839967368603	190.47081808662116	7157.593799718083	31641.185332770703	613.716170800188	1e-06	152.1618272170051	100.0	2.3346072205191226e-08
60.0	182013.46590804588	0.0020501179240859	36928.51940428671	107018.04914863608	40223.59060983668	227.5872111251132	20.66388675657901	335.3031793089935	100.0	4.6426173941077646e-08
60.0	4349.742103414252	2111.8265731047304	186.56365077591929	100.0	2914.07365716845	100.0	0.2443765086359888	13478.533506359316	100.0	2.7937743560221873e-08
60.0	3357.2040986542847	5.262535755141949e-05	327.9628613925211	1613.506922082079	483729.3615165818	100.0	20.517417078340053	332.6163889171355	100.0	4.6004637206888136e-08
60.0	8638.767248487226	2364.633290243408	349945.5139220321	100.0	4735.457569090468	969.3918371591574	1.596463668343805e-06	421043.105999022	100.0	2.967178561091765e-08
60.0	165.89738115529028	1757.448499852734	223671.07636993684	581187.2673820894	61413.52350666768	100.0	0.0001438390440692	81625.71417834764	100.0	2.288119927976413e-08
60.0	95074.08744278246	1787.3858171596205	214.0399857172922	14852.567784090224	121.8486034830874	268.77420974697395	3.1975914655729144e-06	18753.19807537869	100.00802722758053	2.302608388866393e-08
60.0	48853.25235319256	0.0020117175067267	141949.4709418654	981313.846467978	5882.701998057345	100.0	20.46685769126757	150.18592029527318	100.0	4.589066023910797e-08
60.0	564.3437197253538	1753.2891093222663	898.925105660664	135661.48780446663	613601.8863114514	130.1011634534946	1e-06	19132.85692263953	100.0	2.2908257585412043e-08
60.0	435.2920565084791	2160.19830706142	67747.14879231961	1013.3411191119764	641650.4653817852	126.5532347531078	3.4606095110358204e-06	1439.1923413869467	100.0	2.8194754654864673e-08
60.0	6961.576498102439	4.163839880146304e-06	151964.71149892866	14583.975422991904	707353.2494449639	107.58889928815832	20.49177547597824	66934.43749313365	100.0	4.594740281802219e-08
60.0	226071.26720303908	3515.854477175395	61699.84092864814	208.7419548512996	1017.1535677191766	4214.788216152714	1e-06	75768.75990564679	174.074399585472	4.25081640548983e-08
60.0	67652.16555783052	1755.8124203785885	354814.241643397	224.3058831454156	286609.0864006595	277.4324470549615	1e-06	100.0	100.0	2.3069558933746793e-08
60.0	398335.406988039	1752.4917937650484	352125.5059588675	6127.4434800691	55163.81469321748	100.0	0.0062505507949206	918.7945095434848	100.0	2.288781319340721e-08
60.0	942.6502694597192	1748.043592013444	4023.642446187862	793.0093881594679	1357.3677834947655	100.0	0.2186130229784468	458562.045131087	100.0	2.3138678337931983e-08
60.0	961575.8595301429	1933.9877495306275	159819.35608292316	154739.23993512493	988216.770200318	296.87611246617735	0.013124095910342	133.96947267824575	100.0	2.5452135779513872e-08
60.0	100.0	1867.415381833122	162319.9363862265	1210.141626670875	33742.59921872588	5366.006472286408	1e-06	5658.555298739411	100.0	2.850216295309743e-08
60.0	5278.805089088487	2096.5292913827143	35652.93337330697	270696.2324671818	698.5869698725176	3874.337893227616	0.0127330015151654	3590.7990385131056	100.0	2.6176188462982468e-08
60.0	4217.24341690725	1775.9697091099897	3800.077341182635	20109.174909784237	100.0	203.4439302178873	1e-06	100.0	100.0	2.316587292802801e-08
60.0	417660.02695064974	1753.6816441910214	6880.187721105534	4265.5453498140005	50357.704358756615	100.0	3.737209076271381e-06	3832.885805582018	100.0	2.2885423969906205e-08
60.0	2138.670283524192	1766.127810593018	470.9600974557308	2152.6502422215426	112.31563069577186	100.0	1e-06	1973.678683089494	100.0	2.2904157797517696e-08
60.0	2926.600755360751	1821.3417409242024	732075.4588616604	672060.0435927116	555.5114764435966	100.0	1e-06	2974.115150018657	100.0	2.3648410425948993e-08
60.0	1000000.0	1758.8481577866726	6869.600336742995	367581.0832646802	1000000.0	100.0	1e-06	1000000.0	100.0	2.2909309907305164e-08
60.0	541236.1406493239	4153.947519000823	1334.2119397836298	100.0	612.619770999089	147.08171429919656	1e-06	5384.2485086515935	100.0	5.3510992612707846e-08
60.0	1000000.0	2086.695260001703	16555.41529836365	350773.1100585845	974456.2024448056	481.3719592184033	1e-06	1247.6182066067172	100.0	2.7620489405303252e-08
60.0	438358.54624066	1753.4906517965924	781.9082090247738	21901.68619686368	180299.4411415665	100.0	0.0456198892255557	46301.59024091421	100.0	2.297422772222285e-08
60.0	84694.65353104394	1874.575699429192	100.0	2085.676142539268	3898.426419900416	100.0	1e-06	1002.2254577977446	100.0	2.4442487297105433e-08
60.0	140122.63254779545	1933.8098498135	2087.096305552802	100.0	7008.678722628713	100.0	2.9849210011893145e-05	100.0	100.0	2.5226504678845492e-08
60.0	386856.90589053335	1970.4216357625403	36800.63717691905	317.8971088808215	218258.17823310816	2959.2512236906687	1e-06	58428.34141129003	110.10074702002731	2.7708284708702154e-08
60.0	100.0	1809.778438391012	3608.9897927251327	146465.83632995427	1442.328425421661	210.89165323706436	1e-06	3389.8324049114026	100.0	2.3538160101821662e-08
60.0	711.7365911865678	1755.726161101804	830.6079762313609	1256.8073593923143	341552.0055231787	451.7075355082958	3.218831753714061e-05	24752.51593739041	100.0	2.3195435607488546e-08
60.0	161180.2761711423	3268.2937564761523	487572.6744766051	354.4701893406477	7506.283498312388	21553.49865552272	0.1709883100851281	667.0896916993738	100.0	7.404048445624384e-08
60.0	26734.821854777063	1018.9460966597763	250.0130709027028	24331.5118059796	100.0	100.0	12.83419400962032	159594.6070991599	108.1871566142823	4.175119046153869e-08
60.0	711905.1648652812	1154.3619417176826	141.36726549876025	240.714058911792	134044.93373657917	100.0	7.340167953303161	100.0	100.0	3.151955486148077e-08
60.0	67989.50276922084	778.8115952941796	893651.1914367845	3173.7782820631032	6883.3818654050365	100.0	11.440704494006818	5951.649047911436	100.0	3.5774592305465886e-08
60.0	265654.9829021243	2052.6941647462154	100.0	6261.311808386408	100.0	192.7013751940821	1e-06	111.070753959472	100.0	2.674105048699021e-08
60.0	4366.310189566403	1760.2622688780332	23356.94092956904	1343.821421848717	2678.439582796841	100.0	0.001404090797851	1344.9519767628535	100.0	2.2950549507158853e-08
60.0	10348.738551675971	1762.3672978089148	678543.1537937385	827765.4637126378	2095.72547935222	100.77742388952012	1e-06	6607.646875214157	100.0	2.2908989061773345e-08
60.0	424550.2214916917	1754.0911774854003	343036.7037629468	466736.51763544953	100.0	100.0	0.0321248491583415	100.0	100.0	2.2917635446169192e-08
60.0	189576.42827412192	1403.3795938296958	419015.13294688985	24607.942502629918	16288.306055222443	100.0	4.248055269379699	981828.279341428	100.0	2.768004657182928e-08
60.0	79643.14779107274	1757.8324415059712	23043.573454251105	92090.4940760021	7077.355073438389	100.0	1e-06	1059.861151342982	100.0	2.2934724238621362e-08
60.0	100.0	1777.006594727369	116.54024533581104	100.0	44552.6360294834	100.0	1e-06	478.29546422855776	100.0	2.319163068419142e-08
60.0	20012.58440956356	3544.369203389448	100.0	370838.4709234426	33817.891148357776	784.1910694370199	1e-06	1259.6297348056412	151.56877272311996	4.7098110119355483e-08
60.0	1358.2034873489922	4872.818489286641	589.5942722966811	4614.313786953653	100.0	100.0	1e-06	100.0	100.0	6.280359682929686e-08
60.0	20191.08646969472	1754.776987672096	512929.95864896366	127.48961253859667	321738.3416712255	102.27773285525612	5.717940440210362e-06	126.00038987431532	100.0	2.2905894081132746e-08
60.0	1256.3716303321116	1756.951104865737	765231.8465095384	1066.4083758824063	12215.019260968422	100.0	1.4335587330463762e-06	10230.696945157904	100.0	2.2890468889839414e-08
60.0	436120.1210231679	0.0090472311986207	100.0	2970.2417203014747	40372.056597093535	100.0	20.720498238048197	246185.7470046944	100.0	4.632701950173482e-08
60.0	100.0	1762.8300103378697	38408.595548851794	219501.77299128677	56283.17741626208	100.0	1e-06	376252.4036709803	100.0	2.2886551945667748e-08
60.0	8312.426785583644	1e-06	28820.596132190374	530296.6367701507	100.0	100.0	45.62934770374278	125131.65475613394	100.0	9.546860906536593e-08
60.0	371.6356956206191	10.63245227916179	40573.15229052467	1000000.0	253768.62486280856	100.0	570323.0360420627	100.0	100.0	1.819414534984767e-07
60.0	19874.496760017784	28.874243532509013	100.0	49611.13039179683	51792.16762212805	200.5745247958956	33.40238264833033	102350.56349008622	100.0	7.295754376758689e-08
60.0	32928.7573478033	1e-06	565689.5638974387	1000000.0	832583.4116022234	100.0	20.80968527640516	57055.5619795689	100.0	4.6627086633110355e-08
60.0	86943.97064455804	1753.9454458756018	100.0	312.7825324116703	466884.50081292953	100.0	5.16537012952251e-06	24565.5422003432	100.0	2.289009640304605e-08
60.0	17312.349167987853	0.0025331927776153	131172.66968359094	269.5768126540474	211263.12223156373	100.0	20.496056334845143	13469.249889559404	100.0	4.5965579391255554e-08
60.0	614.6449146008044	2115.398273350008	25997.00437180378	4541.3754710064095	703.3901489602573	100.14624499882294	0.0127258069840551	1000000.0	100.0	2.7399122094087e-08
60.0	697.5952523885021	2594.069635323236	439.78147996738704	92140.862669817	185.1579148091555	7196.396853191226	1e-06	100.0	137.19350189562132	3.7482114951740236e-08
60.0	31933.796149936185	2.4334117044447527	4008.546887813226	1216.5475750452472	383.0643470669054	100.0	20.46618305301679	120.95246109316072	100.0	4.5905050117458134e-08
60.0	495922.02673569205	1785.132242254873	29269.98003253417	125797.08312593897	112.44613363199534	179.01609143580163	1e-06	1992.7491356549413	100.0	2.30997319233286e-08
60.0	41329.39432394717	3363.919193581707	348526.7702736744	1906.041446300379	67936.96031385422	100.0	1e-06	577893.6709270016	100.0	4.3477011276832946e-08
60.0	429169.05293825176	24249.449654161814	78908.54904368984	29595.049614194664	1598.3315960257576	100.0	1e-06	521.715109106696	100.0	1.0714028511367025e-07
60.0	11316.9936810508	3.235479572769057e-06	959.1164118017688	3013.498812942283	8966.502238507694	187.11446443949689	20.57631168317057	11479.763138077597	100.0	4.6106943211540704e-08
60.0	782.4009646037824	1828.750351316084	93800.13798452704	7427.850397992816	912.6669566433632	100.0	0.2305632542935002	389617.3731926346	101.66530854118632	2.420913062187116e-08
60.0	100.0	1758.3488724406209	32281.328787792077	100.0	40710.21856139184	100.0	0.0056345467402246	1078.1845383551995	100.0	2.296099660658893e-08
60.0	607611.8293220799	2066.5840120760777	352086.53364626993	342592.54335131147	1905.8061645492044	2782.250155888305	1e-06	30835.18761421296	100.0	2.517521111051435e-08
60.0	414274.3049174819	1754.2189742436494	100.0	100.0	62828.37767826007	100.0	1e-06	286.1146485603759	100.0	2.289621011845097e-08
60.0	754.3697987980709	1e-06	100.0	498294.4336322342	413084.7960689057	144.43499499711177	21.157152033431927	100.0	100.0	4.743178377643701e-08
60.0	145849.01510554887	1754.1859216446112	21941.093838470017	960.8506137879756	101089.5535025355	100.0	2.8585846243263288e-05	237.9310692461105	100.0	2.2896777093554933e-08
60.0	1809.2565985788192	1780.0638884935877	100.0	2862.9509674265064	95674.13406878192	100.0	1e-06	2267.647434023213	100.0	2.32313085522471e-08
60.0	936.651039110914	1779.41348115276	12481.676723013756	19328.0702997665	13942.867862597835	100.0	1e-06	840002.7232853655	100.0	2.3060877483812584e-08
60.0	1249.987355512095	1762.2549567101264	2075.049092189472	502.2337687445217	100.0	100.0	1e-06	315.11824207168104	100.0	2.290661273823521e-08
60.0	171076.84859295134	1772.2315633791416	461819.3955483896	1003.933154039864	226988.3675066489	183.6400540020123	1e-06	407.43048523618097	100.0	2.3203350029066324e-08
60.0	224677.39916988023	1900.8846407586163	410335.28304626327	98619.9690540386	100.0	1400.736941680805	0.418753683513185	107373.80413946716	100.0	2.4488653603202434e-08
60.0	148947.47723434743	1770.995706612414	831398.697918504	789.5922857019582	100.0	100.0	1e-06	16361.635336187075	100.0	2.2948279730493943e-08
60.0	17515.828533868866	1.894404751543654e-05	65147.34165926762	1288.790563043698	6228.489350538817	100.0	21.16153110850195	38238.21583371157	100.0	4.7276609087293976e-08
60.0	189729.16380484076	1762.3081361320603	17340.98919819943	8443.825584997916	12435.011078432515	100.0	0.0081835924379402	14317.759725163209	100.0	2.2967341744365813e-08
60.0	380801.0573494931	1759.45351566898	100.0	261038.04620565672	469581.0605360195	100.0	7.2237751431879e-06	100.0	100.0	2.29653613062228e-08
60.0	7592.570122551028	0.0481307598129393	135272.46041510973	769.6869192160219	7012.887770283589	100.0	23.010453750966505	432.84661617084	100.0	5.134442558748685e-08
60.0	606333.0130670434	1825.327841343149	134.38376910523877	54799.82566941115	324851.2711575157	100.0	1e-06	16924.72617796592	100.0	2.3816945410864253e-08
60.0	597338.1732861333	6.479316538030488e-05	208011.89343776388	4397.249785631625	816.2744682613305	100.0	20.6440533238246	53814.78436188085	100.0	4.612413414481178e-08
60.0	189.1732977363874	1766.5190250607195	155.92505565344058	100.0	3176.310023405634	100.0	0.0003966307941886	21772.341204573648	100.0	2.2932352378779422e-08
60.0	40531.41939096676	2.6606334032732486e-05	100.0	977945.6671437832	4053.2760963046185	100.0	20.85119720478019	17732.3031537157	100.0	4.661789518607587e-08
60.0	100.0	2818.237256531458	2132.194935539329	397.6013059442869	28228.487972694733	988.2834505045028	9.925894225918134e-05	2895.5496653065	100.0	3.7861155810416464e-08
60.0	1000000.0	1e-06	499311.8819600125	15773.293124332626	388.3744722001962	100.0	20.642426236494668	3206.265389066782	100.0	4.6150457693266526e-08
60.0	391595.568488413	43.5736521195887	932473.3317656484	10352.95483102762	5094.338828374153	100.0	19.98943875390352	100.0	100.0	4.5386915475244317e-08
60.0	1598.7724801491622	1836.0788949386472	181303.5001371875	332474.1678844728	53203.30477075954	3219.0007613637804	0.0683424316048281	10977.459186740703	100.0	2.6457911180386405e-08
60.0	451157.6625111492	0.587848188481057	257.5798669578871	592.6906063132571	104277.62794970674	121.87599536739212	20.48106617325764	1316.79917982147	100.0	4.595484131589978e-08
60.0	3208.931737129433	0.0011694192908332	52916.05655236792	10549.775692731602	173.31344628186184	100.0	25.06656946522321	1000000.0	100.0	5.5497527759675154e-08
60.0	25605.56582145008	1816.0923237925451	976532.6140221554	428589.7985278824	100.0	312.6875296461397	0.0093165860124063	104869.167536587	100.0	2.3370588588856093e-08
60.0	77492.69782573328	1805.5660835383917	1564.588819779843	13909.280614855094	1006.4359822300148	100.0	1e-06	100.0	100.0	2.3556998151206207e-08
60.0	40056.57962078679	234.71134139879263	100.0	62007.38948158201	9578.210160466935	1627.4123633114614	17.814007214379977	198.1363032624128	100.0	4.4289139049524026e-08
60.0	32367.169333135636	1938.8238262547488	100.0	72087.94202357835	3906.77682885996	100.0	0.049191646061206	117.39617594718877	100.0	2.5400776781879697e-08
60.0	1753.50237400139	1755.2612821129371	10200.437127077685	16519.008432218874	735615.9243963072	179.12189107064782	1e-06	10558.055273087954	100.0	2.297669481560232e-08
60.0	23160.96714170268	1918.0967591625408	5538.457940623029	4727.028357236015	2963.0475174394987	797.0688861053998	1e-06	446067.4963369233	100.0	2.426249134634364e-08
60.0	6492.144939646178	0.0004454941415074	656.513692309799	102407.61541424856	11640.389426709562	183.1128228628883	20.623929393196043	24753.440747471377	100.0	4.6172281920117324e-08
60.0	1278.344769604765	1759.0150764879002	246.93813782704487	51799.924103385965	533025.9026796679	100.0	5.3183390446508826e-05	1000000.0	100.0	2.2887559039797715e-08
60.0	2165.051285483858	1814.3435847362823	3426.920886801401	77463.20149270557	234.6621785581972	128.55588929726684	3.0177056242373352e-06	266715.07048872934	100.0	2.3479248711398866e-08
60.0	19706.15441240885	4716.259133900938	959.0713279470084	1000000.0	100.0	100.0	1e-06	21929.335340688493	100.0	6.058170359409427e-08
60.0	182.50105011025852	1757.0152809948654	149081.72045013518	7395.541140062962	4428.514962629859	231.2318967108962	1e-06	936.999056881237	100.0	2.3015026198064056e-08
60.0	1244.057021656512	1759.637806661512	189260.93761834555	622.5468668867416	281701.4183988848	536.1935390791813	1e-06	308.3926208253351	100.0	2.3341092709002943e-08
60.0	211828.5894753084	1.2885275431566988e-05	536.6738998615577	463702.1428988861	5111.153837940804	100.0	20.47591611499697	332.86405515607885	100.0	4.5907434847306295e-08
60.0	1924.4885212385525	1816.1733620653456	88658.79288939662	1000000.0	26293.4998299063	427.8774524221729	1e-06	8174.674954973701	100.0	2.3910465762204764e-08
60.0	513421.7060532604	1e-06	75900.33971688896	397803.27637815	227375.82885468227	633.8419799968256	21.093822891480347	523998.9605117265	100.0	4.7223245321810787e-08
60.0	321.7328926970873	1e-06	1122.0817810404378	65256.41829343701	2472.905398351387	100.0	21.371960944109247	100.0	100.0	4.7857719905414995e-08
60.0	1643.287929407306	1757.0458147185047	1246.1796628989289	20857.4590344124	19659.059164968166	100.0	1e-06	11936.62020956052	100.0	2.2901143504220172e-08
60.0	449393.15142828185	1753.975162387948	404.4334945184169	954130.8113524978	778584.7051696507	100.0	1.6368732071850626e-05	24751.021214317065	100.0	2.289215015367847e-08
60.0	769.7069464242405	1761.6610596177588	3211.9766329544154	100.0	1000000.0	100.0	1e-06	100.0	100.0	2.2993140646813027e-08
60.0	1000000.0	1857.2231931557983	361729.0020644283	41028.88976161012	2531.921758543749	573.998759629905	1e-06	734861.4754542158	100.0	2.366631084652169e-08
60.0	100.0	1770.9626434747706	11950.59126808393	23333.92820656337	23595.687517904506	100.0	4.563912196763417e-06	127368.17728251289	100.0	2.2998808150185312e-08
60.0	107859.86830402091	1.0493860455571062e-06	256898.95471831292	3997.966898811439	2419.7009168381105	517.7324255929666	21.287871487677094	227922.2718187535	100.0	4.7233572892464883e-08
60.0	52416.812391926986	1791.3883261582196	1711.4401859265606	17516.660296766728	38652.65036037716	100.0	2.2055585580454725e-06	10459.932643603232	100.0	2.3363032199886533e-08
60.0	26586.67723311123	1775.457474888929	3196.15291431005	100.0	1455.424268076458	100.0	1e-06	1000000.0	100.0	2.300184310918097e-08
60.0	3035.04142101905	501.65152914706414	4046.9139425553694	349795.06301128893	99781.47480429188	100.0	16.12802706820709	30450.73765887777	100.0	4.2586564208034617e-08
60.0	192805.15840067505	1815.7226827569343	145801.6090469669	6996.813404754095	890139.9188804218	100.0	0.087771573511644	623.1931898272055	100.0	2.3891813896184522e-08
60.0	108.22239548484428	1767.5251952557696	83291.98528827107	1127.904085222964	227.5618979909529	100.0	2.6945050735122447e-06	48193.674501376125	100.0	2.29032052874946e-08
60.0	45159.67531670511	1763.9675300674476	12714.38478690361	15233.58211023811	2010.6945355689832	100.0	0.000139055806578	8777.478571357624	100.0	2.291689904470056e-08
60.0	33681.61984808824	2591.5831123585685	1000000.0	100.0	20941.10338102657	2350.276749322008	1e-06	100.0	100.0	3.6794741260261176e-08
60.0	57396.97503011045	1793.7694255845693	3590.818335929372	524090.8530110495	102135.93511113968	100.0	1e-06	100.0	100.0	2.341082453938861e-08
60.0	1626.051004029713	28595.773349810857	1828.8209553960328	1000000.0	100.0	100.0	1e-06	137.48187246633697	100.0	1.0726197674209273e-07
60.0	78454.16635753607	1753.2233777773304	1000000.0	1745.5023742678973	611497.8042920824	100.0	0.000381547300411	13392.647482494083	100.0	2.288380813204372e-08
60.0	319219.3768838384	24.442018908623748	205.7294069677243	17568.698107060423	183246.4710158597	100.0	20.22147038874608	868.0142674894455	100.0	4.565686006002893e-08
60.0	589.542504965853	7.266009271168929	125250.2646091765	393.9843340172093	165465.5279921411	106.10388497967335	20.71415425306674	9501.864212902796	100.0	4.6535949992288736e-08
60.0	156.77359257586085	1755.9317360517766	101.3588999640654	111586.85947976724	19493.81638562591	100.0	0.102553484057322	228700.97420193529	100.0	2.3010456741760856e-08
60.0	370271.6091623314	5.085591532061419e-05	17132.113425878008	271008.5949611564	21935.83870341601	100.0	20.473598228482324	346.097090454983	100.0	4.590573130899561e-08
60.0	100.0	1755.012572150528	515.074719710105	708196.4239690388	1000000.0	100.0	1e-06	100.0	100.0	2.2907693999883067e-08
60.0	956.7446289967968	1828.57552934778	681.9645268589351	31902.393352059567	901.419461220144	100.0	1e-06	95563.6612471734	100.0	2.3689767866766576e-08
60.0	536295.3200317915	4.685481545046437e-06	203.11646237910804	1438.08204930328	221632.75620349043	100.0	20.471564940704663	394.9231124831504	100.0	4.5904105009557386e-08
60.0	419.968101954182	1758.4054766965526	577285.6886805355	610126.9871176992	318.38133876712	132.86210272149032	0.006664402150318	400.9554880447498	100.0	2.2919010526798587e-08
60.0	251165.477839191	32.274191696345284	76182.98920430004	625.1381841770492	312.2484106750882	1826.2732305217423	22.90329594788029	322924.4957405644	100.0	5.028049555067434e-08
60.0	25301.406417794195	0.0148129033202459	3606.753414910076	134564.87103116745	554.9010720649096	100.0	20.51814778495324	670.2233228981484	100.0	4.595194481393781e-08
60.0	646659.3956336309	0.0066738125681976	3606.134795863571	37867.323251176735	110735.30982689431	107.63730003771832	20.47098401930425	7691.173234192265	100.0	4.590317379388997e-08
60.0	16936.920664145087	1754.3914570795796	56517.37230441136	114311.22216702077	65976.3661665472	100.0	1e-06	2708.6301983454127	100.0	2.2896908468608048e-08
60.0	1929.844034348858	1755.3609098005434	1925.379773628188	755.4558773522414	239202.0172805093	100.0	2.5059773352949613e-06	100.0	100.0	2.291208268980494e-08
60.0	100.0	1815.201654505749	668184.5252445254	45701.70719316234	100.0	100.0	0.0165138059074607	100.0	100.0	2.3673752882556948e-08
60.0	997.8297341123772	1858.4097397853716	100.0	1830.71537295048	1000000.0	1139.1319894092198	1e-06	4981.451597020872	104.0393800820923	2.5168255055889625e-08
60.0	100.0	1770.4275579500954	10905.845634595064	151724.00762256372	7794.636008804445	159.865774976941	1e-06	52474.453256123896	100.0	2.2962159293921857e-08
60.0	314026.29085670825	1788.5673082339044	3011.4426109227484	2058.197168557898	2579.429267689517	100.0	1e-06	398.8973968086691	100.0	2.3333103757394373e-08
60.0	19743.865254144253	1773.338718060752	6251.947635759879	11549.275341987335	358.9960448747075	100.0	1e-06	120617.11406958882	100.0	2.297734291406903e-08
60.0	2439.432076625944	0.005305737975618	191836.61191555148	7025.824957801146	295344.4275990869	891.9365785821951	23.943763934719385	54461.60545485532	100.0	5.4080682084677815e-08
60.0	267769.72649567394	1759.9965580027097	1037.9945610013517	71068.37614117296	56824.95816912662	118.3860685741968	0.0021126040167721	97505.90871930122	100.0	2.2911595262529597e-08
60.0	54331.1097152731	0.0004745399461935	661.777398205826	285.22901015816177	1000000.0	343.646985080438	25.292953700250607	341744.8502798655	123.12606506093329	5.690519251924846e-08
60.0	1208.7494200758288	10859.87765988754	1295.325001951584	497964.9860451344	4196.305599095187	364.2443389359478	0.8862255831090571	100.0	100.0	1.0541422340669843e-07
60.0	14986.014801484118	1756.2469828780802	22648.45573466661	53227.606098641365	37748.80996184146	121.44880018491897	1.558370382774946e-05	6157.173452861902	100.0	2.2929503475576404e-08
60.0	4637.496952006531	0.9232164017001356	9858.493108686103	179.19236186956255	130776.59229057038	100.0	20.613751487023	628390.841360527	100.0	4.6139515173893286e-08
60.0	673.6322972637196	1753.558994697517	418510.3647275349	959.8471800238284	734391.815918413	100.0	8.231195131772715e-06	124.4216188157276	100.0	2.2888741499974764e-08
