temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway	objective
60.0	5.713668207233764e-07	5.713903250498584e-07	5.713668207234803e-07	5.713668207233763e-07	5.704916363327339e-07	8.481649856208138e-15	-2.0808653656786036e-10	2.3464733382212487e-12	1.3352235258311937e-13	9.9281371109623e-20	1.3351987094818817e-13	1.7447652403915673e-18	2.3464709434527426e-12	2.079614952365339e-10	2.1157854888398498e-11	8.015501503814516e-19	2.382353560136818e-18	6.670978548024185e-10	PNCA	min_ratio
60.0	5.852897785925411e-07	5.853964095360833e-07	5.852897786083049e-07	5.852897784956084e-07	5.84317467482362e-07	5.3223307672102256e-14	-2.3092862602162909e-10	1.0806551121260285e-12	1.3895633351457843e-14	1.3883020857153673e-14	5.294777946158023e-20	1.0806322228916324e-12	4.121380648345796e-18	2.309818464386867e-10	1.0663092070437566e-10	1.8716478917101865e-17	1.2559546618982166e-17	7.413824744309027e-10	PNCA	min_ratio
60.0	2.1484928237054713e-11	1.0374123695777565e-05	2.148492824898779e-11	2.1484928237054713e-11	4.309568731269894e-13	1.813129545386629e-15	-2.0975789627761843e-11	1.0559655078019275e-05	2.1979909866572537e-11	1.026556214688897e-12	2.0951937455397975e-11	1.8562140600731173e-07	1.0374020193455126e-05	2.4249105424154288e-14	6.853883736568264e-11	1.3478556848846263e-11	1.4161964856636995e-15	7.81817361653162e-14	PNCA	min_ratio
60.0	7.15443386654691e-08	7.154436818489158e-08	7.154433866546907e-08	7.154433866546911e-08	7.063268319406284e-08	1.9178859669162648e-17	-2.1665868909447542e-10	4.631140491651311e-19	1.95520638971248e-17	1.953685343075119e-17	2.9628935714290774e-27	6.415764664388605e-19	9.729933198610629e-29	2.166587080575911e-10	2.951942248321018e-14	9.562940662877284e-24	1.521046341071675e-20	6.949967825123072e-10	PNCA	min_ratio
60.0	2.8112531127776347e-08	2.815687639908365e-08	2.8112531127476597e-08	2.811253112777635e-08	2.7246277447048058e-08	9.12371537702926e-15	-2.0586182303007212e-10	3.147549059005456e-17	8.518411354683104e-19	8.48584613527892e-19	2.5543107934865217e-25	3.2849807447007817e-17	9.888067308049424e-24	2.0587094722809714e-10	4.434527130487579e-11	2.4133084102694308e-21	3.2562665093757822e-21	6.603918572123111e-10	PNCA	min_ratio
60.0	7.787779476746636e-16	7.806992783210825e-16	7.787779476746286e-16	7.7877794767464915e-16	4.3786877625820425e-13	4.371163325648378e-13	4.3709713013509194e-13	5.516946078790376e-24	3.1783326648167997e-25	2.3482087348952425e-25	8.240150453935311e-26	3.1667023759551085e-22	1.111234432992971e-22	1.9202429662950778e-17	1.921328579689984e-18	1.5772032856615365e-26	6.108884527901251e-28	7.1318245622779e-18	PNCA	min_ratio
60.0	8.522594884890054e-08	8.527513327462144e-08	8.522594884889806e-08	8.522594884890054e-08	8.432336052802999e-08	2.2570548961788564e-13	-2.1447416654787217e-10	6.408137275623126e-12	1.8723241285608533e-13	2.6168980299911593e-23	1.8717873899709287e-13	8.95896386658329e-22	6.408102095383027e-12	2.145126396272332e-10	4.277628844617188e-11	3.517958623854405e-17	5.3673832823457665e-17	6.881141543201028e-10	PNCA	min_ratio
60.0	1.4723877465475643e-09	1.656812397152516e-09	1.472387746547564e-09	1.4723877465475643e-09	7.133592824497864e-10	4.3292098534368657e-17	-9.20078242452436e-11	1.2567073950391594e-16	3.8112588111790133e-19	3.811238553796614e-19	3.8739741573436545e-28	1.3332447859610884e-16	1.3551909106005288e-25	9.200786753734014e-11	1.8442465060493861e-10	1.35643555539349e-23	2.0253505203753202e-24	6.67020639852534e-10	PNCA	min_ratio
60.0	3.8694303677978905e-08	3.869447482112914e-08	3.869430367797892e-08	3.869430367797891e-08	3.633453258706378e-08	3.130171454617316e-18	-5.608053474560118e-10	1.2308999286099713e-19	2.312506952184069e-18	2.3119425017818585e-18	2.3527340143595633e-25	-2.4472656076268805e-19	-2.49044473761331e-26	5.60805350598218e-10	1.7114315022603234e-13	-1.143415337651401e-24	5.642151288112189e-22	1.79896574344652e-09	PNCA	min_ratio
60.0	4.909746045850738e-13	4.970212254364796e-13	4.909746045851853e-13	4.909746045850707e-13	3.7720784536842956e-17	1.4144911306298937e-16	-1.1727181268420579e-13	2.7162253667891206e-10	4.615717032206035e-11	4.615623763880521e-11	3.448202565703508e-16	2.7162044148110363e-10	2.0292142915730976e-15	1.164805785422779e-13	3.951174771498131e-15	6.623178850473904e-17	5.87862998566859e-16	3.736650711161847e-13	PNCA	min_ratio
60.0	3.1958577696787166e-08	3.195922702208309e-08	3.1958577696787166e-08	3.1958577696787166e-08	3.103437584914158e-08	2.9177494714963185e-14	-2.260579701735767e-10	6.450782429047265e-13	8.475712141714811e-12	2.799952962040142e-14	6.336014844002856e-16	9.103576950198956e-14	2.161966503846926e-15	2.1763943510019525e-10	9.528282252179258e-14	5.518805069009657e-13	8.44707901061001e-12	6.981438774280113e-10	PNCA	min_ratio
60.0	2.521740271728187e-08	2.5395711650982177e-08	2.5217402717281875e-08	2.521740271728187e-08	2.4357954687965544e-08	5.164550746954965e-16	-1.9917816346204974e-10	1.217157031126422e-16	8.242037542697063e-19	8.241889292492208e-19	1.2424920883647957e-23	2.7586492326568533e-15	4.158755019119586e-20	1.9917867991711088e-10	1.7830893365853738e-10	1.5380091136681696e-22	2.4001257401050045e-24	6.602698658542692e-10	PNCA	min_ratio
60.0	7.548588296860674e-10	9.262875180286717e-10	7.548588296860674e-10	7.548588296860673e-10	2.4361771236088984e-13	6.334763947036369e-15	-4.865053737875282e-11	1.1724968963789402e-16	2.016371389698562e-19	2.011659273175709e-19	2.9415411591280507e-27	1.18119099189662e-16	1.727192058896344e-24	4.8656872142228634e-11	1.7142868833730566e-10	5.297051820819443e-21	4.712087107856951e-22	7.059646745949536e-10	PNCA	min_ratio
60.0	8.051039719919045e-07	8.051296340412895e-07	8.051039719919017e-07	8.051039719919046e-07	8.04231014418079e-07	1.0291008957606914e-17	-2.0747931892311216e-10	5.042424202683472e-13	2.410121757569459e-14	1.4094870017675937e-19	1.5162554844618445e-15	3.59511103599895e-17	3.9232465263162165e-13	2.0745522814552703e-10	2.5157842915708925e-11	1.1188181650051004e-13	2.2584821142532562e-14	6.654782548945896e-10	PNCA	min_ratio
60.0	2.1610330432741548e-07	2.1610960947925532e-07	2.161033043274155e-07	2.161033043274155e-07	2.1513740129759057e-07	2.6397091342219625e-15	-2.2953540088537121e-10	4.708853999910884e-17	9.878238882298768e-18	4.066054045888825e-28	9.877404914830764e-18	1.938065157155807e-27	4.708017673315873e-17	2.2953803071685752e-10	6.305104751326922e-12	7.610257174482952e-23	8.339670613991983e-22	7.363676289389677e-10	PNCA	min_ratio
60.0	5.579106099061916e-09	5.5792184402236185e-09	5.5791060990621374e-09	5.579106099061917e-09	4.676503281645026e-09	2.1981213266035727e-14	-2.1450229893778668e-10	1.4334493550675491e-15	1.593185495053464e-14	5.351689044869622e-16	5.872357152805996e-15	1.1641358689783964e-16	1.2773715446483773e-15	2.145088832516873e-10	1.1102412635289356e-13	3.9663802789510534e-17	9.52432889324168e-15	6.881005186924239e-10	PNCA	min_ratio
60.0	7.818110210282376e-10	9.589976799813342e-10	7.818110210282377e-10	7.818110210282375e-10	6.969218007806751e-14	8.016478541616366e-14	-5.070630556082961e-11	1.2098834773841605e-16	2.1045797293307813e-19	5.915311649791747e-24	1.2113884134952987e-23	1.7684463131403e-19	3.6216329943965543e-19	5.07864701357937e-11	1.7718653814159343e-10	1.2044933971881542e-16	2.1043994373729342e-19	7.310350232873298e-10	PNCA	min_ratio
60.0	2.8876660640707242e-05	2.8876798402721875e-05	2.8876660640707236e-05	2.8876660640707242e-05	2.8875775814527235e-05	2.2196408023023893e-15	-2.1032644970785355e-10	6.6235801143835965e-12	6.34737004495333e-14	5.91290265487346e-17	3.647232452987208e-15	6.727359581134839e-14	4.990049168452733e-12	2.102652547798947e-10	1.312057081175757e-10	1.5662573485311626e-12	5.976733896999737e-14	6.744997302963395e-10	PNCA	min_ratio
60.0	2.2044424409843818e-08	2.211648512743837e-08	2.2044424409843825e-08	2.204442440984382e-08	2.0283930397094673e-08	6.335053994836391e-14	-4.1482428825985007e-10	2.2472893648646235e-14	7.589469788890618e-16	7.585694024309743e-16	7.35492806669032e-26	2.2466620665160722e-14	2.1783159561991097e-24	4.148876384222228e-10	7.206071738045777e-11	2.140930036234479e-19	3.7757638453790154e-19	1.3456697244892936e-09	PNCA	min_ratio
60.0	7.830770266654648e-10	9.685360434139348e-10	7.830770266654645e-10	7.830770266654647e-10	6.230818192702878e-11	2.641323951328375e-17	-4.5760808876540774e-11	1.2633821901598223e-16	1.8964111473450392e-19	4.313378607080699e-25	1.896367674038598e-19	2.8748541741036736e-22	1.2639234855087604e-16	4.5760835100139606e-11	1.854588904105385e-10	4.9968387097808343e-23	3.91599278349281e-24	6.750080358618952e-10	PNCA	min_ratio
60.0	5.288666824562517e-05	5.2886752283275985e-05	5.288666824562518e-05	5.2886668245625184e-05	5.288577773480257e-05	9.768783973638648e-15	-2.1162541494728651e-10	3.705565556453191e-15	5.5039508578142337e-17	5.194722483725731e-17	9.686738816312955e-22	3.701268344458059e-15	6.901858406474082e-20	2.1163518062845015e-10	8.403764652474585e-11	4.2168381755060104e-18	3.0913150670034008e-18	6.78885407672767e-10	PNCA	min_ratio
60.0	8.410917742503476e-10	1.021892032548027e-09	8.410917742503478e-10	8.410917742503478e-10	2.579038000530182e-13	8.137678433417025e-21	-6.126817108449324e-11	5.631009372486202e-11	1.2299893685724313e-13	9.892890637165949e-14	2.4069164047361496e-14	4.529090704611369e-11	1.1019179137152176e-11	6.124410106214533e-11	1.6978107157639975e-10	7.594182826444801e-18	8.664382221357865e-19	7.795656993658013e-10	PNCA	min_ratio
60.0	8.591214487805696e-07	8.591219827169923e-07	8.591214487805699e-07	8.591214487805696e-07	8.58218640445569e-07	1.8348972287556124e-17	-2.1470209210516837e-10	7.174321152080877e-14	1.9156134733311272e-13	1.3092675528035635e-20	1.6470584091689611e-13	5.6854252278044005e-21	7.151994809290707e-14	2.1451054914220206e-10	4.621932167808422e-13	2.2325772512155584e-16	2.6855493323541044e-14	6.881062428733121e-10	PNCA	min_ratio
60.0	7.737675927249837e-10	9.504648163491248e-10	7.737675927249838e-10	7.737675927249835e-10	3.2502001129375096e-15	4.908821209638266e-19	-4.994063935859664e-11	1.2067102879789313e-16	2.0695457120350612e-19	4.762721834997215e-25	2.06886278822854e-19	2.7778086507301975e-22	1.2066429974239556e-16	4.994063964252465e-11	1.766971029533908e-10	7.5724285083843945e-22	6.781610846635661e-23	7.23823703166274e-10	PNCA	min_ratio
60.0	1.1972205936291894e-07	1.197653323547285e-07	1.197220593629191e-07	1.1972205936291896e-07	1.188538808792771e-07	1.1373058887469986e-13	-2.0623761722320377e-10	3.072417291509922e-17	8.538249275310248e-19	4.992974875844654e-22	4.565825494397627e-19	3.3013218280302597e-20	3.0188936871968214e-17	2.063513469597972e-10	4.3272961118405295e-11	5.022189319793306e-19	3.967430806036778e-19	6.619408664175996e-10	PNCA	min_ratio
60.0	8.65959607946423e-07	8.660036794093189e-07	8.659596079463382e-07	8.65959607946423e-07	8.650919232768536e-07	1.037696692795369e-12	-2.054177649386673e-10	3.1283669475929125e-17	8.542548591282229e-19	3.5418010121830104e-23	1.663960347105187e-25	6.760378874128865e-20	3.1760812602386284e-22	2.0645546079251954e-10	4.407143167996034e-11	3.1215709599274235e-17	8.542192747220664e-19	6.622669046153107e-10	PNCA	min_ratio
60.0	7.533720581580064e-09	7.714415390555138e-09	7.533720581580063e-09	7.533720581580063e-09	6.687096298622938e-09	2.301853859884905e-18	-1.82818443116592e-10	1.232602929354368e-16	7.566249884103585e-19	7.566043618351161e-19	7.665584094317581e-24	1.2340798213403403e-16	1.2503156374474668e-21	1.8281844541842515e-10	1.806948089737866e-10	4.0473226996891583e-23	1.2960991145379349e-23	6.638058398405322e-10	PNCA	min_ratio
60.0	3.530621657081994e-08	3.532792520775504e-08	3.5306216570769374e-08	3.530621657074838e-08	3.3969266566855555e-08	2.1221509997738135e-13	-3.1756983086483014e-10	1.233360450811451e-16	1.044294681841116e-17	1.0383218424969712e-17	4.819156366856329e-20	1.2236591484443246e-16	5.679361192792761e-19	3.177820459276158e-10	2.1708636362696665e-11	2.6029760041788134e-21	1.153682977292377e-20	1.019380173070959e-09	PNCA	min_ratio
60.0	4.294140344372835e-09	4.29713841868051e-09	4.294140344372835e-09	4.2941403443728346e-09	3.391679268630905e-09	2.3238038899762462e-17	-2.141237789268794e-10	3.20173416539808e-14	1.3306831276868579e-14	6.025437225447856e-21	8.933735470697721e-15	2.1393281114476538e-20	3.172005478716335e-14	2.141104953396864e-10	2.966056987414144e-12	2.972654731645746e-16	4.373089780733632e-15	6.883372968150313e-10	PNCA	min_ratio
60.0	1.202384667920032e-06	1.2024247018482703e-06	1.2023846679203092e-06	1.202384667920032e-06	1.201512000751711e-06	7.453935127504029e-18	-2.0739610541238376e-10	1.3571614220905847e-13	4.1070289356562094e-15	2.0023836177214683e-21	8.000204013546025e-22	3.3962729177414566e-18	1.3807563355216395e-18	2.0739200765852766e-10	3.9898215491895704e-11	1.3571136519683777e-13	4.1070261332521894e-15	6.652710610894356e-10	PNCA	min_ratio
70.0	6.057834276591498e-07	6.057836080708461e-07	6.057834276591513e-07	6.0578342765915e-07	6.027504148271978e-07	1.83257059323544e-12	-6.124143730647445e-10	1.334816280917312e-18	3.936679955668738e-17	8.261166254676207e-25	3.9216098829463326e-17	2.810556046589375e-26	1.3341826114182328e-18	6.142469077101933e-10	1.8041036131355183e-13	1.9705931144220742e-22	1.506999011072224e-19	2.4205984554684327e-09	PNCA	min_ratio
70.0	3.625679145437079e-09	4.430235086143799e-09	3.6256791454370786e-09	3.6256791454370777e-09	7.856639026149925e-10	2.7097154039775936e-16	-2.67979972885927e-10	2.843221692440992e-16	8.656103518122136e-19	1.3489091448682716e-20	8.520148806533328e-19	4.431707792819931e-18	2.7992107553772957e-16	2.6798024300534613e-10	8.045556608158798e-10	1.3433226175199182e-21	1.0637971019724127e-22	2.5720352699361594e-09	PNCA	min_ratio
70.0	8.276258471122836e-06	8.277016664614444e-06	8.276258471122835e-06	8.276258471122833e-06	8.273221720448867e-06	1.1960572264409075e-12	-6.135514365702873e-10	4.279911235348022e-14	3.1591035098451717e-16	8.219815438801018e-20	9.062116274693674e-21	2.8728992103179525e-16	3.171337695659925e-17	6.14747177968026e-10	7.581509797859587e-10	4.248010894727949e-14	3.158190907138545e-16	2.4231992373960764e-09	PNCA	min_ratio
70.0	2.2955346741776043e-07	2.2974867244639036e-07	2.295534674177606e-07	2.295534674177604e-07	2.2635937367135376e-07	1.2772284069737e-13	-6.463533074098276e-10	1.4398157429915485e-12	4.1849483398102844e-14	4.0701122016861794e-14	1.1477167009776223e-15	1.4003271136235961e-12	3.948733537359178e-14	6.464798818884801e-10	1.951655404261709e-10	8.525122095535061e-19	6.446802634382508e-19	2.5477404389974613e-09	PNCA	min_ratio
70.0	8.953034814288537e-08	8.972006553165145e-08	8.953034814290355e-08	8.953034814288535e-08	8.632933588660323e-08	1.408016637677253e-17	-6.478941532814515e-10	6.594288820511849e-13	1.9820619990474703e-14	5.872498463533018e-20	3.41091633323983e-15	9.55197753021385e-18	5.565134951884639e-13	6.478743468198076e-10	1.8905796943604899e-10	1.0290583488301762e-13	1.6409644932250237e-14	2.5531181029812203e-09	PNCA	min_ratio
70.0	1.246199682822688e-10	1.44175269860238e-09	1.2461996828226878e-10	1.2461996828226878e-10	6.027714820511402e-11	1.7686961908457153e-20	-1.9056168407837566e-13	5.222696604927784e-11	7.406321812792893e-17	2.1944472104416193e-22	7.387667774694875e-17	1.550968773130581e-16	5.222174875608307e-11	1.9048763876665442e-13	1.2649059193677112e-09	5.0621961614267946e-15	1.8632093625913447e-19	6.415225839307639e-11	PNCA	min_ratio
70.0	2.6554561457443595e-09	3.2094173119360262e-09	2.6554561457443607e-09	2.6554561457443603e-09	3.776523218826087e-13	1.8468691669245326e-16	-2.402919701889305e-10	1.2479707745313248e-14	4.8695446078399804e-17	5.8771659267608e-23	4.869479509819888e-17	1.5061828504795363e-20	1.2479359305373034e-14	2.4029210618046e-10	5.539486864989826e-10	5.833343076908659e-21	5.922085416790823e-22	2.414786523233547e-09	PNCA	min_ratio
70.0	3.545592610255748e-07	3.5489580599138135e-07	3.5455926102557604e-07	3.545592610255747e-07	3.5152442155441775e-07	1.5990309956549246e-13	-6.178188884673466e-10	1.5607946006309937e-10	4.650399065788534e-12	6.500604662421919e-17	2.0416216804221024e-12	3.894911845035296e-15	1.4876579097112132e-10	6.133284575026634e-10	1.8046940065528345e-10	7.309774180131656e-12	2.6087123793198084e-12	2.4170205826943122e-09	PNCA	min_ratio
70.0	7.616539587523362e-09	7.706301763886884e-09	7.616539586436541e-09	7.616539586354516e-09	1.5549868602362707e-14	5.529106587952195e-17	-1.512343004787288e-09	3.0466160229642706e-16	4.460045754883143e-17	3.0967467476581217e-19	3.503489347165468e-17	2.6427229964760056e-18	2.9898320291313833e-16	1.5123430159097323e-09	8.976187434449438e-11	3.035968431358517e-18	9.255889402674865e-18	6.104181032745299e-09	PNCA	min_ratio
70.0	3.86617757814881e-09	4.657392036521606e-09	3.86617757814881e-09	3.866177578148809e-09	1.0633236480212631e-09	6.414916733884679e-13	-2.813494157900404e-10	2.798452939639042e-16	9.10824964112881e-19	1.2971679559473577e-25	9.10783193399834e-19	3.9864645140269846e-23	2.7990244932179905e-16	2.8199090655260413e-10	7.912141785275424e-10	4.918649862005597e-22	4.164099625148545e-23	2.521504514337506e-09	PNCA	min_ratio
70.0	1.8566420209716653e-08	1.8566466782249517e-08	1.856642020909662e-08	1.856642020909663e-08	1.4873136417751874e-08	2.3301785759140488e-14	-7.559006123995155e-10	2.512376026640748e-13	9.166661066909433e-11	8.112695020928051e-11	1.0538740698306554e-11	2.2224754050677876e-13	2.8870883348764304e-14	7.453842536994942e-10	1.7688481908205444e-14	9.684555400612301e-20	9.197615072770497e-16	2.937383179591325e-09	PNCA	min_ratio
70.0	5.300273977374631e-07	5.300279599169325e-07	5.300273977374626e-07	5.300273977374633e-07	5.269218459444914e-07	9.176994973631504e-12	-6.212381601259078e-10	2.0939496676683818e-19	2.0339172771781045e-18	7.235322989195287e-19	2.7646495712805774e-25	2.1116404418304587e-19	8.068673429864686e-26	6.304151548901874e-10	5.621794546916744e-13	1.4699209088508764e-20	1.310384701793619e-18	2.4843136317449746e-09	PNCA	min_ratio
70.0	1.1649568840868522e-08	1.1650289677074603e-08	1.1649568840868524e-08	1.1649568840868526e-08	3.7208169611058057e-09	2.378712666189243e-13	-1.6044548983351752e-09	2.6848688227906085e-19	5.160864395895203e-18	2.0500540448842084e-24	1.278702683962982e-18	3.854653745472477e-25	2.404305430101686e-19	1.6046927644408565e-09	7.208359375883259e-13	2.805605208344555e-20	3.8821596618781764e-18	6.32429698142762e-09	PNCA	min_ratio
70.0	3.537725546159023e-06	3.5383900085579737e-06	3.5377255461590225e-06	3.5377255461590225e-06	3.5341188393860946e-06	1.4896994544823413e-17	-7.296921816162257e-10	2.369292581083523e-16	2.3534551195377884e-18	2.0762908268805186e-26	2.314136659933442e-18	2.1243927675244366e-24	2.367748844442082e-16	7.29692194159909e-10	6.644621620213669e-10	1.5462367904989656e-19	3.931843884143718e-20	2.877014591312033e-09	PNCA	min_ratio
70.0	5.9460373514425645e-06	5.946040109397324e-06	5.946037351442575e-06	5.946037351442564e-06	5.942700704790865e-06	2.0591309128255896e-16	-6.753307441736754e-10	2.33548408641909e-16	4.953618256266461e-16	4.941175616161313e-16	1.2340421112134027e-18	6.04631182953789e-16	1.5100461903828933e-18	6.753309494157354e-10	2.75795324741023e-12	4.807562705330264e-22	1.0221899333593783e-20	2.6613159069521855e-09	PNCA	min_ratio
70.0	3.2528223152409035e-09	3.2528248988732413e-09	3.2528223152408978e-09	3.252822315240903e-09	1.2150890131212595e-13	6.142323130808323e-12	-6.538311667683465e-10	2.0367407240617192e-16	4.887975804650636e-13	3.280240937980973e-20	4.887738408603805e-13	1.3667223624536127e-23	2.036491016395085e-16	6.594846934062196e-10	2.3799582797152106e-15	3.7964757268847577e-22	2.3706802273755827e-17	2.5988696385165167e-09	PNCA	min_ratio
70.0	0.00010572959374733385	0.00010572995167434377	0.00010572959374733392	0.00010572959374733384	0.00010572629945987971	1.57918511880842e-14	-6.667418261782092e-10	1.3019269630537997e-16	2.1509148498092166e-18	2.150068846030234e-18	4.6056308012111035e-27	1.3017304812398934e-16	2.7884176875044727e-25	6.667576180305948e-10	3.57927009878478e-10	1.9686646932164544e-21	8.459991733505667e-22	2.6275456279610774e-09	PNCA	min_ratio
70.0	6.332931477836144e-06	6.333566723060131e-06	6.332931477836144e-06	6.332931477836142e-06	6.327762765625039e-06	8.042923289562002e-18	-1.0525695091931096e-09	2.981660778187393e-10	8.171977287885085e-12	1.828129130518594e-18	4.696125356475288e-12	9.078578034900935e-17	2.8991382821284913e-10	1.0443975417745183e-09	3.3707923695375024e-10	8.252158820002611e-12	3.4758501032806658e-12	4.116142701914836e-09	PNCA	min_ratio
70.0	1.687571634429754e-05	1.687582967604526e-05	1.6875716344297543e-05	1.6875716344297543e-05	1.6872608144864396e-05	2.9416749189525484e-13	-6.288544416457248e-10	3.806339820307081e-15	1.8442203038885106e-16	3.9920267779895255e-17	8.982686582447007e-17	1.1524580558663946e-15	2.5932160106887958e-15	6.291484646363813e-10	1.133290938365224e-10	6.066714073321317e-17	5.467489678448574e-17	2.4793449915033234e-09	PNCA	min_ratio
70.0	2.5342286964401586e-07	2.5343083299820907e-07	2.534228696440159e-07	2.53422869644016e-07	2.465959027412512e-07	7.618795947354147e-13	-1.3811031762888046e-09	2.9646357731509424e-18	4.447444409026832e-18	2.468618036198512e-22	4.447132114754608e-18	1.1659937548187154e-22	2.1004984151547526e-18	1.3818650514374697e-09	7.963351228668314e-12	1.1878695179754153e-24	6.54324686134514e-23	5.445863726474793e-09	PNCA	min_ratio
70.0	8.789251761806989e-06	8.78992059850778e-06	8.789251761806989e-06	8.789251761806989e-06	8.785457032555296e-06	3.04717115189109e-13	-7.677692959519885e-10	1.0645712461114472e-11	1.1228764800400715e-13	1.6091458054559364e-17	3.2082966138935973e-18	2.997465363934504e-14	7.881208448243149e-15	7.679617415111884e-10	6.58220962981524e-10	1.06078565991582e-11	1.1226834824933868e-13	3.0269599557401223e-09	PNCA	min_ratio
